username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Remy_Amal_Nanda;2014-06-24 22:45;0;1;"Caught in diarrhea and so dehydrated,kaki pun dah cramp asek mencangkung..";;;;"481629121139572738";https://twitter.com/Remy_Amal_Nanda/status/481629121139572738
DoodlebugFtDOR;2014-06-15 20:20;0;0;"Lmaoo RT @yaynative : Looks like LeBron is cramp and diarrhea free tonight."";;@yaynative;;"478331345471827969";https://twitter.com/DoodlebugFtDOR/status/478331345471827969
yaynative;2014-06-15 20:15;0;1;"Looks like LeBron is cramp and diarrhea free tonight.";;;;"478329909962473472";https://twitter.com/yaynative/status/478329909962473472
EnergyJam;2014-06-13 17:21;0;0;"@Toucherandrich When your legs start to cramp and you feel something damp/ Diarrhea , Diarrhea";;@Toucherandrich;;"477561440971149312";https://twitter.com/EnergyJam/status/477561440971149312
Tully;2014-06-13 12:39;24;33;"3-1 Spurs lead, and so far we've had both The Cramp Game AND The Diarrhea Game. If this is a dream, I don't want to wake up.";;;;"477490366929580033";https://twitter.com/Tully/status/477490366929580033
pelediallo;2014-06-13 03:37;0;0;"first it was a cramp and then last light it was a diarrhea king james you aighhtt brah";;;;"477354058463068160";https://twitter.com/pelediallo/status/477354058463068160
Sokol_Sheri;2014-06-12 23:33;0;1;"LeBron this series has played "The Cramp Game" and now, after today, "The Diarrhea Game"";;;;"477292756994252802";https://twitter.com/Sokol_Sheri/status/477292756994252802
phillipesanchez;2014-06-12 23:07;0;0;"Game 1 = "The Cramp Game", Game 4 = "The Shit Game" and I'm not talking about Lebron & his diarrhea #NBAFinals";;;#NBAFinals;"477286025547358211";https://twitter.com/phillipesanchez/status/477286025547358211
therewillbereal;2014-06-12 22:49;0;0;"@nike dear nike can you please create a cramp and diarrhea pack to commemorate the ailments lebrons had to bravely face these finals";;@nike;;"477281523746357248";https://twitter.com/therewillbereal/status/477281523746357248
ScrubbyPatty;2014-06-08 20:59;0;0;"Woke up at 7am to calf cramp and diarrhea . Woo! Wat a way to start the day";;;;"475804366520074241";https://twitter.com/ScrubbyPatty/status/475804366520074241
God06660;2014-06-06 18:04;0;0;"@MichelleDBeadle wouldn't know a severe cramp from diarrhea and yet shes able to promote her unintelligence again after her solo show failed";;@MichelleDBeadle;;"475035489611685888";https://twitter.com/God06660/status/475035489611685888
RunThruTheT;2014-06-06 12:58;0;0;"@WhitlockJason Hey, what do you know, that was my excuse also. Leg cramp . Between it and diarrhea you can get out of almost anything.";;@WhitlockJason;;"474958636473929728";https://twitter.com/RunThruTheT/status/474958636473929728
alec_lapierre;2014-06-06 02:19;0;0;"@DonteStallworth yup! There's a difference between a cramp , and diarrhea and a tummy ache.";;@DonteStallworth;;"474797585702453248";https://twitter.com/alec_lapierre/status/474797585702453248
8imthatdude2;2014-06-05 23:43;0;0;"@_DATBO1WOODY @Jangin_OnEm bruh u cramp with the flu, your dehydrated, you throw up, u have migraines and diarrhea ... But y'all right";;@_DATBO1WOODY @Jangin_OnEm;;"474758526070706176";https://twitter.com/8imthatdude2/status/474758526070706176
