username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
manan4india;2014-01-30 17:55;0;0;"#RahulGandhi interview reminds me of my Pharmacology exam, side effect of all Drugs were nausea, vomiting and diarrhea . #Namonia";;;#RahulGandhi #Namonia;"429025211854245888";https://twitter.com/manan4india/status/429025211854245888
BuzzWormFilms;2014-01-30 17:34;0;0;"Reminder. #cruises = violent diarrhea and vomiting #newjersey";;;#cruises #newjersey;"429019724463099905";https://twitter.com/BuzzWormFilms/status/429019724463099905
911Naija;2014-01-30 16:16;0;0;"Vomiting and diarrhea , specifically, also stimulate the vagus nerve -- talk about a double whammy. #Fainting";;;#Fainting;"429000309642637312";https://twitter.com/911Naija/status/429000309642637312
911Naija;2014-01-30 16:15;0;0;"There are many causes of dehydration: vomiting or diarrhea , heat exhaustion, burns and more. #Fainting";;;#Fainting;"428999968201134081";https://twitter.com/911Naija/status/428999968201134081
virtute_usmlecs;2014-01-30 13:53;1;3;"#Ironpoisoning presents as as nausea, vomiting , diarrhea , abdominal pain, gastrointestinal bleeding, and metabolic acidosis.";;;#Ironpoisoning;"428964091739136000";https://twitter.com/virtute_usmlecs/status/428964091739136000
APMike;2014-01-30 11:26;0;3;". @jpcarrolljr @scharpling Did anyone die, smart guy? Only a cruise out of Bayonne could endure 5 days of vomiting and diarrhea and walk away";;@jpcarrolljr @scharpling;;"428927260075122688";https://twitter.com/APMike/status/428927260075122688
Snake_Doherty;2014-01-30 10:49;0;0;"The cleaning agent my school uses in the bathroom smells like the product of someone eating diarrhea and then vomiting it out of their mouth";;;;"428917829136818176";https://twitter.com/Snake_Doherty/status/428917829136818176
SelfCareChamp;2014-01-30 09:38;0;0;"How to deal with vomiting and diarrhea http:// ow.ly/t6O1u #selfcare";;;#selfcare;"428900007677538304";https://twitter.com/SelfCareChamp/status/428900007677538304
Tinerbooks;2014-01-30 07:27;1;0;"Pet Health Tip #39- Vomiting and Diarrhea http://www. tinerbooks.blogspot.com";;;#39;"428867131975806976";https://twitter.com/Tinerbooks/status/428867131975806976
Koriqvbaz;2014-01-30 02:44;0;0;"When was Canine Vomiting And Diarrhea Something Serious? http:// dlvr.it/4pm25G";;;;"428795751183814656";https://twitter.com/Koriqvbaz/status/428795751183814656
911_redhead;2014-01-29 23:41;0;4;"31 year old military guy with vomiting / diarrhea x 6 hours called 911 and went to the ER by ambulance for it. Repeatedly requested pain meds.";;;;"428749826008702976";https://twitter.com/911_redhead/status/428749826008702976
michaeltdoan;2014-01-29 22:53;0;0;"Cruise ship docks after nearly 700 on board fall ill - bouts of vomiting and diarrhea . Why I don't cruise. http://www. theguardian.com/world/2014/jan /29/cruise-caribbean-ill-passengers-new-jersey-virus …";;;;"428737805447999488";https://twitter.com/michaeltdoan/status/428737805447999488
K9BackPack;2014-01-29 21:05;0;0;"Meds can cause vomiting , loose stools, diarrhea , and bloody diarrhea . If giving an NSAID, STOP the med immediately and call the vet.";;;;"428710445080641536";https://twitter.com/K9BackPack/status/428710445080641536
