username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
WestSuburbanDog;2014-04-29 12:44;1;0;"Daffodils can cause vomiting , diarrhea , convulsions, tremors and heart problems for dogs. The bulb is the most dangerous part. #doghealth";;;#doghealth;"461184233260589057";https://twitter.com/WestSuburbanDog/status/461184233260589057
MJismyMistress;2014-04-29 11:19;0;0;"@PregnantSass it's really not worth it. It can severely dehydrate you. Vomiting and diarrhea etc";;@PregnantSass;;"461162892847763456";https://twitter.com/MJismyMistress/status/461162892847763456
tiwaRADIO;2014-04-29 09:31;1;0;"Over time, symptoms become increasingly severe and may include: Nausea and vomiting Diarrhea ... #AntiEbolaVirusDiseaseInAfrica";;;#AntiEbolaVirusDiseaseInAfrica;"461135605494448128";https://twitter.com/tiwaRADIO/status/461135605494448128
RealMattGlauser;2014-04-29 09:01;0;0;"My old lab kept me up all night last night with vomiting and diarrhea . Sad. Feeding her boiled chx and rice. Any other remedies out there?";;;;"461128029293805568";https://twitter.com/RealMattGlauser/status/461128029293805568
bgibbs16;2014-04-29 03:21;0;0;"I hope COD: Ghosts gets food poisoning & suffers terrible discomfort from projectile vomiting and /or explosive diarrhea @ATVIAssist #Xbox360";;@ATVIAssist;#Xbox360;"461042631384907777";https://twitter.com/bgibbs16/status/461042631384907777
n4tachajones;2014-04-29 03:04;0;0;"My mum just rang college and told them I have vomiting and diarrhea and I don't what the fuck";;;;"461038178942873600";https://twitter.com/n4tachajones/status/461038178942873600
icliniq;2014-04-28 23:55;2;0;"A #glass of buttermilk sweetened with sugar or #honey stops vomiting and diarrhea in small #children effectively. pic.twitter.com/s7ggoTcdA8";;;#glass #honey #children;"460990756774092800";https://twitter.com/icliniq/status/460990756774092800
JamiRozi;2014-04-28 23:52;0;0;"Vomiting & diarrhea are back... and here I thought I'd just take it easy for the last two weeks...";;;;"460990085295374336";https://twitter.com/JamiRozi/status/460990085295374336
blackinmind123;2014-04-28 23:47;0;0;"The most common side effects of Tamiflu when used for prevention of the flu include nausea, vomiting , diarrhea , and stomach (abdomen) pain";;;;"460988772994535424";https://twitter.com/blackinmind123/status/460988772994535424
Joesand224;2014-04-28 21:02;0;0;"@sydneyseminara I know girl this cough is just and I mean the diarrhea I'm having ontop of the vomiting like sorry can't help it";;@sydneyseminara;;"460947091695874048";https://twitter.com/Joesand224/status/460947091695874048
Todd_1117;2014-04-28 20:13;0;0;"Influenza is NOT vomiting and diarrhea .";;;;"460934805119451136";https://twitter.com/Todd_1117/status/460934805119451136
KyleJGoodman;2014-04-28 19:58;0;1;"@gletham except vomiting and having diarrhea";;@gletham;;"460931047060799488";https://twitter.com/KyleJGoodman/status/460931047060799488
lilllybabbby;2014-04-28 15:33;0;0;"@S_Varro just make sure to stay hydrated! Eat little amounts to see if they stay down. Aslong as you're vomiting and if you have diarrhea ,";;@S_Varro;;"460864452670156800";https://twitter.com/lilllybabbby/status/460864452670156800
rifqinxx;2014-04-28 00:47;0;1;"I know I'm fucked up when I having diarrhea and vomiting at the same time. where's your god now rifqi";;;;"460641437835476992";https://twitter.com/rifqinxx/status/460641437835476992
missydx;2014-04-27 18:07;0;0;"@AAOsAwesomeFans I am over the vomiting and diarrhea but the headache ,dizziness and body aches are still hanging on";;@AAOsAwesomeFans;;"460540654175539200";https://twitter.com/missydx/status/460540654175539200
arh674_angi;2014-04-27 12:34;0;0;"Thankful the vomiting and diarrhea are GONE, now it's a horrible cough and fever. Somebody is still… http:// instagram.com/p/nTNgIDg_bR/";;;;"460457081309790209";https://twitter.com/arh674_angi/status/460457081309790209
YaBoy_TNasty;2014-04-26 22:51;0;1;"Diarrhea and vomiting is a no go";;;;"460249834969001984";https://twitter.com/YaBoy_TNasty/status/460249834969001984
tngrewatch;2014-04-26 20:13;0;0;"Okay, I’ve just been interrupted by a 5-year-old in my bed with diarrhea and vomiting . How’s everyone else doing? #RunningAtBothEnds #Kids";;;#RunningAtBothEnds #Kids;"460210199010476032";https://twitter.com/tngrewatch/status/460210199010476032
corvetteflex;2014-04-26 18:10;0;0;"Leaves, fruit, seeds and bark of avocados contain Persin which can cause vomiting and diarrhea in dogs, I don't bring it home from the store";;;;"460179059352162305";https://twitter.com/corvetteflex/status/460179059352162305
erinnish;2014-04-26 06:16;0;1;"Amusingly attributed to the entertainment and lifestyle editor - Canberra's idea of fun includes vomiting , diarrhea ? http://www. theage.com.au/act-news/canbe rrans-in-hospital-after-allegedly-buying-death-cap-mushrooms-from-woolworths-20140426-37atq.html …";;;;"459999517249523713";https://twitter.com/erinnish/status/459999517249523713
Thatzacguy;2014-04-25 17:30;0;0;"" Vomiting and diarrhea are not something most people look for in a party drug." My rebuttal: Alcohol.";;;;"459806566259372032";https://twitter.com/Thatzacguy/status/459806566259372032
emilyaheller;2014-04-25 12:53;0;0;"“ @sbstatesman : Campus sushi may be at risk for a parasite that causes diarrhea and vomiting . http:// sbstatesman.com/2014/04/24/raw -fish-on-campus-compromised/ … ” READ";;@sbstatesman;;"459737000451772416";https://twitter.com/emilyaheller/status/459737000451772416
sbstatesman;2014-04-25 12:50;1;0;"Campus sushi may be at risk for a parasite that causes diarrhea and vomiting . http:// sbstatesman.com/2014/04/24/raw -fish-on-campus-compromised/ …";;;;"459736180133994496";https://twitter.com/sbstatesman/status/459736180133994496
BreadtotheNtns;2014-04-25 08:37;0;0;"Sending Justin to the hospital. He is in respiratory distress with vomiting and diarrhea for two days. PLEASE PRAY!";;;;"459672505855127552";https://twitter.com/BreadtotheNtns/status/459672505855127552
CliniciansBrief;2014-04-25 07:30;0;1;"Acute vomiting and diarrhea isn't always what you think. #makeyourdiagnosis http://www. cliniciansbrief.com/column/make-yo ur-diagnosis/diarrhea-vomiting-shiba-inu …";;;#makeyourdiagnosis;"459655608619130880";https://twitter.com/CliniciansBrief/status/459655608619130880
SuperGirlTimidi;2014-04-25 05:19;0;0;"and suffers from headache, diarrhea , nausea, and vomiting 2/2 #WorldMalariaDay";;;#WorldMalariaDay;"459622780351545344";https://twitter.com/SuperGirlTimidi/status/459622780351545344
Petrabilities;2014-04-25 00:00;0;0;"Symptoms of #withdrawal can include restlessness, muscle and bone pain, insomnia, diarrhea , vomiting , cold... http:// fb.me/2Savq3far";;;#withdrawal;"459542318551666688";https://twitter.com/Petrabilities/status/459542318551666688
JodyTheLabrador;2014-04-24 22:38;0;0;"Photo: Jody at the vet today. She is having diarrhea and vomiting . What got us really worried was when she... http:// tmblr.co/ZSAzox1E1cdyI";;;;"459521801719414784";https://twitter.com/JodyTheLabrador/status/459521801719414784
WaggsnPurrs;2014-04-24 17:41;0;0;"It causes flu-like symptoms, including diarrhea that is very smelly! Lack of appetite and some vomiting ! Something to keep an eye out for.";;;;"459446957484670976";https://twitter.com/WaggsnPurrs/status/459446957484670976
6279;2014-04-24 13:39;0;0;"@liluge03 soon enough! Diarrhea and vomiting at the same time=food poisoning";;@liluge03;;"459386065896210432";https://twitter.com/6279/status/459386065896210432
ebyang0;2014-04-24 12:00;1;1;"Di jud magpataka og kaon kaon . Labi na mga street foods. Tsk uso kayo ang vomiting , diarrhea ,chills, stomach pain and etc. Be careful !";;;;"459361208458436608";https://twitter.com/ebyang0/status/459361208458436608
DabNazi;2014-04-24 11:58;0;0;"Vomiting and having diarrhea at the same time is such a humbling experience...";;;;"459360689673363457";https://twitter.com/DabNazi/status/459360689673363457
nelliex3_;2014-04-24 09:06;0;0;"Vomiting is pretty bad. Having diarrhea is pretty bad too. But nothing is worst than having diarrhea and vomiting at the same time. FML";;;;"459317377675829248";https://twitter.com/nelliex3_/status/459317377675829248
vegabelluuhh;2014-04-24 00:22;0;0;"Diarrhea and vomiting equals a sick day. Please help me.";;;;"459185664936771584";https://twitter.com/vegabelluuhh/status/459185664936771584
ClintWells;2014-04-23 23:50;0;2;"Oh, the only side effects of the drugs you're hocking are nausea, vomiting , skin rashes, diarrhea and suicidal tendencies? Sign me up!!!";;;;"459177513970044928";https://twitter.com/ClintWells/status/459177513970044928
AshleySeames;2014-04-23 22:39;1;2;"The amount of notecards I have that say diarrhea , bloody diarrhea , and vomiting is kinda disturbing... #microprobz";;;#microprobz;"459159643592208384";https://twitter.com/AshleySeames/status/459159643592208384
garydreamweaver;2014-04-23 19:57;0;0;"It's hardly psychosomatic if someone is vomiting , sweating, and having diarrhea .";;;;"459118861288099840";https://twitter.com/garydreamweaver/status/459118861288099840
PamuraiOne;2014-04-23 13:16;0;1;"Just got done cleaning up dog diarrhea and nearly vomiting . That's totally how I wanted to start my day.";;;;"459017948515282946";https://twitter.com/PamuraiOne/status/459017948515282946
WCUClimber;2014-04-23 12:54;0;0;"@NdemicCreations I saw 1.8 release for iOS. I run Android, and I'm so excited for the release that I might evolve vomiting and diarrhea .";;@NdemicCreations;;"459012444216901634";https://twitter.com/WCUClimber/status/459012444216901634
Figofiq;2014-04-23 11:53;0;0;"Mum has been vomiting and having diarrhea for a week. Gws mum :’(";;;;"458997173925867520";https://twitter.com/Figofiq/status/458997173925867520
carsonsbigdaddy;2014-04-23 11:35;0;0;"@SAParenting lots of information there w the vomiting and diarrhea post";;@SAParenting;;"458992513303339008";https://twitter.com/carsonsbigdaddy/status/458992513303339008
mamaood;2014-04-23 07:15;0;0;"@GameOfThrones Even Danny's dragons won't eat Joffrey for fear of instant diarrhea and vomiting #RoastJoffrey";;@GameOfThrones;#RoastJoffrey;"458927253150515200";https://twitter.com/mamaood/status/458927253150515200
Just4Tits;2014-04-22 22:06;0;0;"Lmao tf? You bout to die. RT @MariKokaine Have you ever had diarrhea vomiting and a nose bleed at the same time?";;@MariKokaine;;"458789000044888064";https://twitter.com/Just4Tits/status/458789000044888064
slimbellybella;2014-04-22 22:06;0;0;"Have you ever had diarrhea vomiting and a nose bleed at the same time?";;;;"458788874819735552";https://twitter.com/slimbellybella/status/458788874819735552
jeremyonwebsite;2014-04-22 20:48;0;1;"That logo is the equivalent of Hank Hill whispering " diarrhea and vomiting " over and over and over and over and over until we WIN GAMES.";;;;"458769389211226114";https://twitter.com/jeremyonwebsite/status/458769389211226114
Lowonganindo;2014-04-22 16:00;0;0;"This is the reason you need to read Dog Bloody Diarrhea and Vomiting Treatment - http:// go.shr.lc/QvLUpJ via @Shareaholic";;@Shareaholic;;"458696911252647938";https://twitter.com/Lowonganindo/status/458696911252647938
CompleteInJesus;2014-04-22 11:25;1;0;"@CompleteInJesus He has had vomiting and diarrhea for 3 days. He has been in and out of the hospital all winter. Please also pray for";;@CompleteInJesus;;"458627636986535936";https://twitter.com/CompleteInJesus/status/458627636986535936
_jwestk;2014-04-21 23:40;0;1;"oh and the fruits are edible but they cause cramps, diarrhea , and vomiting lol #treeofdeath";;;#treeofdeath;"458450298999422978";https://twitter.com/_jwestk/status/458450298999422978
medicalalert_jp;2014-04-21 21:38;0;0;"Ive had worsening nausea, vomiting , and diarrhea immediately - JustAnswer http:// bit.ly/1eYhtUy 軍師官兵衛 http:// bit.ly/16awQPZ";;;;"458419451453382656";https://twitter.com/medicalalert_jp/status/458419451453382656
iamurjm;2014-04-21 21:16;0;0;"After more than a week of struggling from diarrhea and vomiting finally he's getting better and better… http:// instagram.com/p/nEsbzHxj93/";;;;"458414044450672641";https://twitter.com/iamurjm/status/458414044450672641
AtoZVet;2014-04-21 13:05;0;0;"Chance is feeling a little better today, he still has a little vomiting and some diarrhea , but he is making... http:// fb.me/6wsBUQP0C";;;;"458290492024041472";https://twitter.com/AtoZVet/status/458290492024041472
ocuglo;2014-04-21 12:38;0;0;"Digestive Aids Diarrhea and vomiting in cats and dogs are some of the more common symptoms of digestive... http:// fb.me/2DqAxWfxv";;;;"458283570407043072";https://twitter.com/ocuglo/status/458283570407043072
warrennakisher;2014-04-21 05:33;0;0;"Home Care for the Dog with Vomiting and Diarrhea - Page 1 http://www. petplace.com/dogs/home-care -for-the-dog-with-vomiting-and-diarrhea/page1.aspx …";;;;"458176672978575360";https://twitter.com/warrennakisher/status/458176672978575360
chisomething;2014-04-21 02:45;1;0;"4 severe cases, the signs/symptoms include: Nausea, Vomiting / diarrhea , decreased functioning of the liver and kidney #Ebola @Saintnicholas2";;@Saintnicholas2;#Ebola;"458134490750394368";https://twitter.com/chisomething/status/458134490750394368
AliciaE_DAYSnut;2014-04-20 19:33;0;1;"@LynnKersting If we're going for practical here, my vote goes to vomiting and diarrhea , cause sorry but you can't miss with those two. lol";;@LynnKersting;;"458025782942502912";https://twitter.com/AliciaE_DAYSnut/status/458025782942502912
tubecute88;2014-04-20 17:44;0;0;"Spending Easter in the ER. Vomiting , diarrhea , and pain out of control. Labs indicate infection which… http:// instagram.com/p/nBvU-EIgOE/";;;;"457998190508527616";https://twitter.com/tubecute88/status/457998190508527616
OnlyTimCanTell;2014-04-20 16:00;2;9;"The Easter Bunny brought me some orgo activities and over 100 slides on nausa, vomiting , and diarrhea . #HappyEaster";;;#HappyEaster;"457972108530688000";https://twitter.com/OnlyTimCanTell/status/457972108530688000
