username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
darrenelmore;2014-12-30 12:10;0;0;"In what I'm hoping is a comment on 2014 and not an omen of 2015, I'm suffering the waning hours of this year with vomiting & diarrhea";;;;"549975835244261376";https://twitter.com/darrenelmore/status/549975835244261376
RunningBoardsTR;2014-12-30 08:45;0;0;"Within an hour the person would begin vomiting and have diarrhea . #kindle #scifi http:// amzn.to/1pa8we6";;;#kindle #scifi;"549924202099511296";https://twitter.com/RunningBoardsTR/status/549924202099511296
ohclumsyheart;2014-12-29 19:16;0;0;"I've been having diarrhea and vomiting all morning :'( why at such a critical time when I need to finish up all my work";;;;"549720743718563840";https://twitter.com/ohclumsyheart/status/549720743718563840
VeronicahMarie;2014-12-29 16:28;0;0;"On a plus side of all this vomiting and diarrhea , I am going to be skinny AF for my birthday tomorrow! #silverlining #optimisim #sicklife";;;#silverlining #optimisim #sicklife;"549678405898080256";https://twitter.com/VeronicahMarie/status/549678405898080256
_bryanbolanos25;2014-12-29 15:41;0;0;"@RomanAtwood just watch your Vlog and realized about 2 weeks ago I had the same virus it started with vomiting and it finished w/ diarrhea";;@RomanAtwood;;"549666475460808704";https://twitter.com/_bryanbolanos25/status/549666475460808704
teenwxlfdiaries;2014-12-29 13:58;0;1;"This vomiting and diarrhea can leave any day now";;;;"549640663177121792";https://twitter.com/teenwxlfdiaries/status/549640663177121792
raelawrence1;2014-12-29 13:54;0;0;"Want to strangle the bejesus out of the moron who put Santa by the walkin clinic @MH_Mall . 6 mo old twins are STILL vomiting and diarrhea .";;@MH_Mall;;"549639487010004993";https://twitter.com/raelawrence1/status/549639487010004993
TreyxDuncan;2014-12-29 08:59;0;0;"@Michael_Jordank he comes with: diarrhea , vomiting and fire sauce";;@Michael_Jordank;;"549565255454826496";https://twitter.com/TreyxDuncan/status/549565255454826496
RunningBoardsTR;2014-12-29 08:20;0;0;"Within an hour the person would begin vomiting and have diarrhea . #kindle #scifi http:// amzn.to/1pa8we6";;;#kindle #scifi;"549555529639821312";https://twitter.com/RunningBoardsTR/status/549555529639821312
SahibeQuran;2014-12-29 06:15;1;0;"ALCOHOL causes ::Drowsiness Vomiting Diarrhea Upset stomach Headaches Breathing difficulties Distorted vision and hearing @Alcohol Is Haram";;@Alcohol;;"549524185987293186";https://twitter.com/SahibeQuran/status/549524185987293186
i0n1c;2014-12-29 05:28;10;5;"#31c3 streaming mod announce diarrhea and vomiting is going around & people should please wash their hands :P #Streaming #SaverConferencing";;;#31c3 #Streaming #SaverConferencing;"549512310856122370";https://twitter.com/i0n1c/status/549512310856122370
xxpurpleheartsx;2014-12-29 01:44;0;0;"I'm eating and 2 nurses having a detailed discussion about diarrhea and vomiting";;;;"549455923417079808";https://twitter.com/xxpurpleheartsx/status/549455923417079808
FarhanRazlee;2014-12-29 00:04;1;0;"“ @ameeraahh : From vomiting to diarrhea to coughing and now fever Wtf” This uh sia. Food poisoning 100%";;@ameeraahh;;"549430631839440896";https://twitter.com/FarhanRazlee/status/549430631839440896
ameeraahh;2014-12-29 00:03;0;0;"From vomiting to diarrhea to coughing and now fever Wtf";;;;"549430411340677120";https://twitter.com/ameeraahh/status/549430411340677120
MyrtleBeachRick;2014-12-28 23:09;0;0;"I saw an advert for Tamiflu. Its side-effects include diarrhea , nausea, vomiting , and stomach and joint pain. Isn't that the flu?";;;;"549416775943995392";https://twitter.com/MyrtleBeachRick/status/549416775943995392
hangphamdn1987;2014-12-28 21:22;0;0;"Good & bad foods for diarrhea , vomiting and constipation http:// vkool.com/foods-for-diar rhea/ … via @vkooldotcom";;@vkooldotcom;;"549389931986960384";https://twitter.com/hangphamdn1987/status/549389931986960384
j4hz;2014-12-28 16:28;0;0;"Still feeling weak after vomiting more than 10 times and diarrhea extreme! #foodpoisoning";;;#foodpoisoning;"549315966002548736";https://twitter.com/j4hz/status/549315966002548736
Pteropine;2014-12-28 15:53;0;0;"My ears keep popping my lower back hurts I'm vomiting and I have diarrhea ! What a swell Sunday!";;;;"549307227061096448";https://twitter.com/Pteropine/status/549307227061096448
kejt_ku_1545354;2014-12-28 12:55;0;0;"Cholera is caused when the bacterium Vibrio cholerae infects the small intestine, resulting in severe diarrhea and vomiting , which can";;;;"549262282401009664";https://twitter.com/kejt_ku_1545354/status/549262282401009664
toddwprice;2014-12-28 12:49;0;0;"#Flu symptoms include: "Nausea, vomiting , and /or diarrhea " #Tamiflu side effects: "nausea and vomiting , diarrhea and stomach pain" Hello?";;;#Flu #Tamiflu;"549260794584899584";https://twitter.com/toddwprice/status/549260794584899584
chrishemen;2014-12-28 11:48;0;0;"Thought I was getting the flu. Turns out that eating nothing but cookies, cheese, and peanuts for 2 weeks also causes vomiting & diarrhea .";;;;"549245623627550721";https://twitter.com/chrishemen/status/549245623627550721
RunningBoardsTR;2014-12-28 10:55;0;0;"Within an hour the person would begin vomiting and have diarrhea . #kindle #scifi http:// amzn.to/1pa8we6";;;#kindle #scifi;"549232236328153091";https://twitter.com/RunningBoardsTR/status/549232236328153091
