username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
StudentNewsIE;2014-03-30 19:21;0;1;"It starts out just like influenza where a patient experiences fever, chills, cough, diarrhea , and vomiting just... http:// fb.me/39f1uetEn";;;;"450412488949891072";https://twitter.com/StudentNewsIE/status/450412488949891072
Will_Win_It;2014-03-30 18:25;0;0;"one of my dogs barks too much and the other has been vomiting and having diarrhea lately.. can dog therapy help?";;;;"450398376526622720";https://twitter.com/Will_Win_It/status/450398376526622720
SI_Ohumu;2014-03-30 17:54;0;0;"3. Ebola viruses are highly infectious as well as contagious. bodily fluids from diarrhea , vomiting , and bleeding represent a hazard.";;;;"450390513569792000";https://twitter.com/SI_Ohumu/status/450390513569792000
SI_Ohumu;2014-03-30 17:44;0;0;"2. Nausea is accompanied by abdominal pain, diarrhea , and vomiting . Respiratory tract involvement, with sore throat, cough, and hiccups.";;;;"450388031938506752";https://twitter.com/SI_Ohumu/status/450388031938506752
MarkNoLongerRCR;2014-03-30 14:12;0;0;"Headache, diarrhea and vomiting may occur. I hope not all at once.";;;;"450334834783961088";https://twitter.com/MarkNoLongerRCR/status/450334834783961088
IGot_NoHoes;2014-03-30 13:39;0;0;"Side effects include itchy red skin , diarrhea , vomiting , weight loss , and even death";;;;"450326523611205633";https://twitter.com/IGot_NoHoes/status/450326523611205633
NOAHANDZIONSMOM;2014-03-30 09:00;0;0;"Day four of the "Zion tackles vomiting and diarrhea " I'm so tired, I could SHOOT MYSELF just to get some rest.";;;;"450256278397259776";https://twitter.com/NOAHANDZIONSMOM/status/450256278397259776
muscleboundmama;2014-03-30 08:14;0;0;"Prep got a small boost today. 3 lbs lost overnight due to vomiting and diarrhea . Brings my loss to 5 lbs for week 1. Ughhhhhhhhh.";;;;"450244771911835648";https://twitter.com/muscleboundmama/status/450244771911835648
daniela__58;2014-03-30 02:53;0;0;"@Deedollfacee if it was a small amount it might cause vomiting and diarrhea . Larger amounts can cause elevated heart rate, and seizures.";;@Deedollfacee;;"450163918451662848";https://twitter.com/daniela__58/status/450163918451662848
urpregnancy;2014-03-30 01:48;0;0;"They include fever, muscle aches, gastrointestinal symptoms such as nausea, diarrhea , and vomiting , and flu-like... http:// bit.ly/1k9ta8l";;;;"450147553133092864";https://twitter.com/urpregnancy/status/450147553133092864
LiftMyLuggage;2014-03-29 20:03;0;1;"@govtmentat @katy_earl @aliensallover No diarrhea or vomiting thankfully. Just a nasty fever and body aches.";;@govtmentat @katy_earl @aliensallover;;"450060650631290880";https://twitter.com/LiftMyLuggage/status/450060650631290880
DurableDollface;2014-03-29 19:16;0;0;"@VenomousMinx Nope, some type of stomach virus. The poor thing has been vomiting and having diarrhea since last night.";;@VenomousMinx;;"450048862800326657";https://twitter.com/DurableDollface/status/450048862800326657
Nolan34Levine;2014-03-29 18:28;0;1;"If I was vomiting and had diarrhea I don't think pizza wild be very high on my list of things to eat.";;;;"450036843766374400";https://twitter.com/Nolan34Levine/status/450036843766374400
ji_foundation;2014-03-29 15:45;3;1;"As disease progresses,nausea, vomiting ,sore throat,stomach pain, and diarrhea r common.patients develop severe hemorrhages between days 5&7";;;;"449995752761491456";https://twitter.com/ji_foundation/status/449995752761491456
ShipInTheKnight;2014-03-29 13:29;1;5;""Side-effects include headaches, diarrhea , vomiting , boils, paranoia, and death." Sign me up!";;;;"449961481459605504";https://twitter.com/ShipInTheKnight/status/449961481459605504
timtaylorenveco;2014-03-29 10:49;0;0;"I should do a willingness to pay study on diarrhea and vomiting virus. Little one has it... Willing to pay a lot to avoid it!";;;;"449921319933853697";https://twitter.com/timtaylorenveco/status/449921319933853697
AseeHaza;2014-03-29 08:24;0;0;"note#3: Carbapenems (Imipenem,Meropenem) administered IV and the most common AE are nausea, vomiting and diarrhea .";;;#3;"449884770521337857";https://twitter.com/AseeHaza/status/449884770521337857
YeahThatPie;2014-03-28 21:30;0;1;"TINGLYHOLE-2 WAS A SUCCESS! PROJECTILE VOMITING , ORGAN FAILURE, DIARRHEA , AND EVERYTHING ELSE @Mr_Derptato";;@Mr_Derptato;;"449720255817216000";https://twitter.com/YeahThatPie/status/449720255817216000
MrDaltonSmith;2014-03-28 21:23;0;1;"in some cases people developed nausea, vomiting , diarrhea and other gastrointestinal symptoms after stopping salvia #EXSC180 drugaddictcom";;;#EXSC180;"449718505269514240";https://twitter.com/MrDaltonSmith/status/449718505269514240
ChristianDKiley;2014-03-28 20:10;0;0;"See a penny, pick it up, all day long you'll have extensive bouts of vomiting and explosive diarrhea . #norovirus";;;#norovirus;"449700134138695680";https://twitter.com/ChristianDKiley/status/449700134138695680
AbuserSubstance;2014-03-28 19:46;0;0;"While drunk, one may experience Slurred speech, Drowsiness, Vomiting , Diarrhea ,Upset stomach, headaches, Distorted vision and hearing.";;;;"449694098191294465";https://twitter.com/AbuserSubstance/status/449694098191294465
DavidRyan091;2014-03-28 15:21;0;0;"diarrhea and vomiting . Out of nowhere since 11/11:30 this morning. Just had to call out of work #dying";;;#dying;"449627448884617217";https://twitter.com/DavidRyan091/status/449627448884617217
colourfulswirls;2014-03-28 15:14;0;0;"Never had such a bad week ever. Fever. Diarrhea . Vomiting . And now gastric or some stupid pain??? Ugh BAD LUCK MAINE #Unlucky";;;#Unlucky;"449625540975026176";https://twitter.com/colourfulswirls/status/449625540975026176
panickerattack;2014-03-28 14:23;1;1;"Symptoms include nausea, diarrhea , vomiting , death, possible transformation into a dragon, and becoming a NERD haha dont take this drug";;;;"449612778160918528";https://twitter.com/panickerattack/status/449612778160918528
heathermaywong;2014-03-28 11:37;0;0;"@trick_a_treat 'women with dysmenorrhea experience nausea, vomiting , diarrhea , headaches, weakness, and /or fainting.' pic.twitter.com/hM12wGsBuY";;@trick_a_treat;;"449570980759748609";https://twitter.com/heathermaywong/status/449570980759748609
curdog72;2014-03-28 09:57;1;2;"Headache, vomiting and diarrhea ? Those are my symptoms after listening to @HammerNation19 talk about drafting JM again!!! #sametakeeveryday";;@HammerNation19;#sametakeeveryday;"449545901808173056";https://twitter.com/curdog72/status/449545901808173056
tabby_tat;2014-03-28 07:18;0;0;"my tummy hurts the whole day.. with episodes of diarrhea and vomiting . i blame that dreakin tuna steak i had for breakfast. deym";;;;"449505831143211010";https://twitter.com/tabby_tat/status/449505831143211010
turdwords;2014-03-28 02:00;0;0;"Today's word is Shit 'n Spin - The dreaded bathroom activity when you've got the flu - diarrhea and vomiting at ... http:// bit.ly/1pAVpOE";;;;"449425757882707969";https://twitter.com/turdwords/status/449425757882707969
EVallerrie;2014-03-28 00:47;0;0;"In pharmacology no matter how many side effects you remember, you end up writing nausea, vomiting and diarrhea .";;;;"449407429772849152";https://twitter.com/EVallerrie/status/449407429772849152
debragarrison;2014-03-27 13:02;0;0;"Signs of parvovirus infection include vomiting , fever, listlessness, not eating and the hallmark sign is foul smelling, bloody diarrhea .";;;;"449230048596594688";https://twitter.com/debragarrison/status/449230048596594688
JulieFromCinci;2014-03-27 09:13;0;4;"#PickMeTacoBell up off the bathroom floor where I passed out after explosive diarrhea and vomiting . I ate at your restaurant for dinner.";;;#PickMeTacoBell;"449172312516870145";https://twitter.com/JulieFromCinci/status/449172312516870145
betrickyalways;2014-03-27 08:32;0;0;"Last night started off with some diarrhea then some vomiting . My dog decided to keep that going through the night and into this morning.";;;;"449162024728006656";https://twitter.com/betrickyalways/status/449162024728006656
mnotifys;2014-03-27 05:58;0;0;"Ghana Health Officials advise Ghanaians to guard against Ebola Virus. Symptoms are usually sudden fever,muscle pain, vomiting and diarrhea";;;;"449123331753914368";https://twitter.com/mnotifys/status/449123331753914368
ERgnome;2014-03-27 02:59;7;18;"Pt:"I've been having vomiting and diarrhea for a month since we moved into our new apt" Doc:"Think about this, do u really need the ER?"";;;;"449078229244981250";https://twitter.com/ERgnome/status/449078229244981250
questionanserz;2014-03-26 15:37;0;0;"[ Dogs ] Open Question : What could cause my 7 month old blue healer husky mix to have diarrhea and vomiting ? http:// goo.gl/ol71RS";;;;"448906516234768384";https://twitter.com/questionanserz/status/448906516234768384
jrbergsten;2014-03-26 14:29;0;1;"@MrJamesMay you could cover your faux pas with projectile vomiting and explosive diarrhea ? #Beheading";;@MrJamesMay;#Beheading;"448889375170916352";https://twitter.com/jrbergsten/status/448889375170916352
K9BackPack;2014-03-26 12:02;2;0;"Meds can cause vomiting , loose stools, diarrhea , and bloody diarrhea . If giving an NSAID, STOP the med immediately and call the vet.";;;;"448852378046169088";https://twitter.com/K9BackPack/status/448852378046169088
lakialovesyou;2014-03-26 11:40;0;0;"The fact that everyone around me is getting this flu with diarrhea and vomiting is not good.";;;;"448846846149279744";https://twitter.com/lakialovesyou/status/448846846149279744
fermentabiotech;2014-03-26 08:10;0;0;"New study finds #VitaminD deficiency linked to #diarrhea , #vomiting , #earache and #fever http:// ow.ly/uVTHl";;;#VitaminD #diarrhea #vomiting #earache #fever;"448794119402704896";https://twitter.com/fermentabiotech/status/448794119402704896
soulbabang;2014-03-26 04:59;0;0;"The symptoms include severe fever n muscle pain, weakness, vomiting and diarrhea . Afterwards,organs shut down, causing unstoppable bleeding.";;;;"448746124212703232";https://twitter.com/soulbabang/status/448746124212703232
drjinita;2014-03-26 04:40;0;0;"Health fact of the day: Food poisoning causes symptoms of nausea, vomiting , stomach pain, and diarrhea , usually... http:// fb.me/6rqGtbUuJ";;;;"448741149260660737";https://twitter.com/drjinita/status/448741149260660737
teaholic;2014-03-25 23:41;0;0;"I have verbal diarrhea and word vomiting .";;;;"448666133206282243";https://twitter.com/teaholic/status/448666133206282243
shibadscandy;2014-03-25 23:24;0;0;"You know what liver failure is like? You bloat up like a balloon, have chronic diarrhea / vomiting of brown fluid, can't breath, and die fast";;;;"448661788586807297";https://twitter.com/shibadscandy/status/448661788586807297
VDNVMV;2014-03-25 22:52;0;0;"Bad flu symptoms followed by vomiting , diarrhea , rash, and organ failure with profuse bleeding both internally and externally.";;;;"448653659341996032";https://twitter.com/VDNVMV/status/448653659341996032
isay2day;2014-03-25 22:25;0;0;"@Apsaryda @WHO as I understand it: high fever, hemorraghing, vomiting blood, bloody diarrhea , bleeding from eyes and other orifices. Death";;@Apsaryda @WHO;;"448646944340979712";https://twitter.com/isay2day/status/448646944340979712
AlbanHoms;2014-03-25 18:01;0;0;"@Merrie_S diarrhea vomiting and tantrums";;@Merrie_S;;"448580515843805184";https://twitter.com/AlbanHoms/status/448580515843805184
AstrocytomaF;2014-03-25 15:57;0;0;"Side affects of chemotherapy include fatigue, risk of infection, nausea, vomiting , hair loss, loss of appetite and diarrhea .";;;;"448549241934200832";https://twitter.com/AstrocytomaF/status/448549241934200832
ashnicole3894;2014-03-25 14:57;0;0;"All this blood, vomiting , and diarrhea talk is REALLY making me feel better right now. So soothing";;;;"448534190418448384";https://twitter.com/ashnicole3894/status/448534190418448384
classy_chiq;2014-03-25 14:09;0;0;"@QuinWife yeah vomiting and diarrhea";;@QuinWife;;"448522097422532608";https://twitter.com/classy_chiq/status/448522097422532608
mrslickadiddle;2014-03-25 12:07;0;0;"Since when did having kids mean it was OK to post on Facebook details about your baby's vomiting and diarrhea ?";;;;"448491264657612800";https://twitter.com/mrslickadiddle/status/448491264657612800
casseybcatauro;2014-03-25 10:34;0;3;"I rather have exploding diarrhea , and uncontrollable vomiting then to sit and attempt to learn math!";;;;"448468038204280832";https://twitter.com/casseybcatauro/status/448468038204280832
AllAmericanBro;2014-03-25 09:32;0;0;"Simultaneous vomiting and diarrhea , perfect way to kick off Tuesday";;;;"448452264395812864";https://twitter.com/AllAmericanBro/status/448452264395812864
