username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
hannahshae2012;2016-05-30 19:55;0;1;"not because of what I did Saturday my whole theatre group has the stomach bug , even the babies";;;;"737432316360986624";https://twitter.com/hannahshae2012/status/737432316360986624
TheLadyH86;2016-05-30 19:44;0;0;"then I'm totally game. The idea of her getting a stomach bug is my worst nightmare.";;;;"737429555359551488";https://twitter.com/TheLadyH86/status/737429555359551488
sophietierney92;2016-05-30 19:41;0;0;"cal shrugged lightly 'Jac thinks it's a stomach bug ' he said 'I'm moving away' he said";;;;"737428657707339777";https://twitter.com/sophietierney92/status/737428657707339777
arainymelody;2016-05-30 19:10;0;0;"Forgot what it was like to get the stomach bug /food poisoning. It's .";;;;"737420922945032192";https://twitter.com/arainymelody/status/737420922945032192
Simon_Cassidy1;2016-05-30 19:05;0;2;"Been up since 2am yesterday with either a stomach bug or the plague...hard to tell. So now finally, mercifully, hopefully, sleep!";;;;"737419806576660480";https://twitter.com/Simon_Cassidy1/status/737419806576660480
shannj_13;2016-05-30 18:49;0;1;"lol jk I have the stomach bug";;;;"737415775590436864";https://twitter.com/shannj_13/status/737415775590436864
myshelle0524;2016-05-30 18:49;0;0;"Chicken noodle soup & kix are now on the "will make the gag immediately" list - with favs oatmeal and mayo. #stomachbug";;;#stomachbug;"737415688546029568";https://twitter.com/myshelle0524/status/737415688546029568
JayTray76;2016-05-30 18:41;0;0;"it is, it sucks to have a stomach bug";;;;"737413601892306944";https://twitter.com/JayTray76/status/737413601892306944
myshelle0524;2016-05-30 18:35;0;0;"What was I thinking when I put a nice-ish rug in our dining room? Pre-kid Richelle was an idiot. #stomachbug";;;#stomachbug;"737412081058729984";https://twitter.com/myshelle0524/status/737412081058729984
myshelle0524;2016-05-30 18:33;0;1;"I am simultaneously grateful/ disgusted that our puppy eats vomit. It makes clean up easier. #stomachbug";;;#stomachbug;"737411517210066945";https://twitter.com/myshelle0524/status/737411517210066945
myshelle0524;2016-05-30 18:28;0;0;"I've been vomited on more times today than is reasonable for a person who doesn't live in a sorority house. #stomachbug";;;#stomachbug;"737410395770617856";https://twitter.com/myshelle0524/status/737410395770617856
zekkass;2016-05-30 18:24;0;0;"Sick with a stomach bug , otherwise good! Got a writing project going, enjoying the advent of summer~";;;;"737409262155116544";https://twitter.com/zekkass/status/737409262155116544
nizzleebear;2016-05-30 18:03;0;0;"Oi vey. This stomach bug or food poisoning or whatever this is needs to leave already.";;;;"737403972332457984";https://twitter.com/nizzleebear/status/737403972332457984
brandiORL;2016-05-30 17:57;0;0;"there was a stomach bug here in Tampa when I got my sinus infection back in February. I have no idea what's going on";;;;"737402506486132736";https://twitter.com/brandiORL/status/737402506486132736
ThemeParkBeer;2016-05-30 17:56;0;0;"might not be food poisoning, there's a super stomach bug going around metro Orlando right now... Good luck and feel better";;;;"737402318732283904";https://twitter.com/ThemeParkBeer/status/737402318732283904
DMBuwalda;2016-05-30 17:45;0;0;"#sickday for Julia poor thing has her first stomach bug #feelbetterfast beautiful girl.";;;#sickday #feelbetterfast;"737399588907155459";https://twitter.com/DMBuwalda/status/737399588907155459
sodburger;2016-05-30 17:33;0;2;"I have a stomach bug I think it's from all the mayo based salads left in the hot sun I ate this weekend";;;;"737396470958202884";https://twitter.com/sodburger/status/737396470958202884
wayupnorth;2016-05-30 17:25;0;0;"“Iceman” mummy's stomach bug reveals secrets about ancient Europe http:// voc.tv/1kT0tSQ";;;;"737394471634096130";https://twitter.com/wayupnorth/status/737394471634096130
FuckOnRalph;2016-05-30 17:19;0;0;"I have a stomach bug";;;;"737393096024051718";https://twitter.com/FuckOnRalph/status/737393096024051718
lizzygrantsuxx;2016-05-30 16:58;0;0;"I got some kind of stomach bug , this is terrific.";;;;"737387615289122820";https://twitter.com/lizzygrantsuxx/status/737387615289122820
CS1985;2016-05-30 16:36;0;0;"dry toast is usually a safe bet after a stomach bug x";;;;"737382164724109312";https://twitter.com/CS1985/status/737382164724109312
Mrs_MUFC;2016-05-30 16:22;0;0;"To attempt some food or not attempt food. That is the question. Damn you stomach bug . DAMN YOU!!!";;;;"737378753886707712";https://twitter.com/Mrs_MUFC/status/737378753886707712
WSherlSHolmes;2016-05-30 16:13;0;0;""I don't know." He whines and clutches his stomach . "What if it's a bug ?"";;;;"737376352224051201";https://twitter.com/WSherlSHolmes/status/737376352224051201
MBALZ_dlamini;2016-05-30 16:07;0;0;"This stomach bug I have is so annoying, I have junk food to eat argh";;;;"737374873408917504";https://twitter.com/MBALZ_dlamini/status/737374873408917504
Melxdylandphear;2016-05-30 16:05;0;7;"I have bug bites on my stomach";;;;"737374371929411584";https://twitter.com/Melxdylandphear/status/737374371929411584
samac0225;2016-05-30 16:05;0;1;"literally everyone got this stomach bug what the hell";;;;"737374345295757312";https://twitter.com/samac0225/status/737374345295757312
karen_e_mosley;2016-05-30 16:05;0;0;"Fortunately or unfortunately, depending on your perspective; Paolo just has a stomach bug and isn't actually about to give birth to an alien";;;;"737374269181710338";https://twitter.com/karen_e_mosley/status/737374269181710338
