username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
InfoMillo;2016-06-29 19:59;7;15;"River se entrena en el ESPN Sports Complex. Pisculichi tuvo una gastritis (a la mañana no se entrenó) y se entrena diferenciado";;;;"748304976238219264";https://twitter.com/InfoMillo/status/748304976238219264
estachava;2016-06-29 19:59;0;0;"De esos días en los que no paras... Gastritis en 3,2,1";;;;"748304839117967360";https://twitter.com/estachava/status/748304839117967360
DeRiverVengo;2016-06-29 19:58;3;25;"#PretemporadaRiver #Dia3 Pisculichi hoy no participó de los entrenamientos por una gastritis . pic.twitter.com/gY9GQ2mewf";;;#PretemporadaRiver #Dia3;"748304672897773568";https://twitter.com/DeRiverVengo/status/748304672897773568
LaComarcaSN;2016-06-29 19:56;0;0;"Matpro Antibiótico natural que ayuda en tratamiento de gastritis y ulceraciones, protege las mucosas y actúa como cicatrizante natural";;;;"748304147238223872";https://twitter.com/LaComarcaSN/status/748304147238223872
_InfoCARP_;2016-06-29 19:56;3;0;"#PrimerLesionadoDelSemestre el premio va para.... NACHO FERNÁNDEZ. Esguince leve de tobillo. Pisculichi tiene gastritis . @PabloDolce1";;@PabloDolce1;#PrimerLesionadoDelSemestre;"748304081723232256";https://twitter.com/_InfoCARP_/status/748304081723232256
Antipathic_hoe;2016-06-29 19:55;0;0;"Same me da gastritis de solo pensarlo https:// twitter.com/venemouslouisx /status/748303460207038464 …";;;;"748303792437747712";https://twitter.com/Antipathic_hoe/status/748303792437747712
SimplementeRP;2016-06-29 19:52;1;0;"Pisculichi sufre un cuadro de gastritis";;;;"748303046384451584";https://twitter.com/SimplementeRP/status/748303046384451584
annyangelesz18;2016-06-29 19:46;0;0;"Hola gastritis volvistee, te extrañe";;;;"748301723693899776";https://twitter.com/annyangelesz18/status/748301723693899776
Malvarezkelly;2016-06-29 19:46;3;1;"Nacho Fernández se acaba de esguinzar el tobillo izquierdo en la práctica. Pisculichi continúa diferenciado por un cuadro de gastritis .";;;;"748301650738221056";https://twitter.com/Malvarezkelly/status/748301650738221056
DanGomezVargas;2016-06-29 19:46;0;0;"el solo estar contigo me provoca gastritis";;;;"748301531049508868";https://twitter.com/DanGomezVargas/status/748301531049508868
Fendfje;2016-06-29 19:42;0;0;"Gastritis aguda D: D: D:";;;;"748300588006400002";https://twitter.com/Fendfje/status/748300588006400002
vickyhomes1;2016-06-29 19:33;0;0;"Sin bromas me dio gastritis del puro coraje";;;;"748298266526158849";https://twitter.com/vickyhomes1/status/748298266526158849
maryyicr_;2016-06-29 19:31;0;1;"Uy esta gastritis me tiene mal..";;;;"748297802871103488";https://twitter.com/maryyicr_/status/748297802871103488
hurona1967;2016-06-29 19:30;0;0;"EL JUGO QUE MATA LAS CÉLULAS CANCEROSAS, TRATA LA DIABETES, GASTRITIS Y DISMINUYE LA PRESIÓN... http:// fb.me/77SC8Rhrn";;;;"748297509974478848";https://twitter.com/hurona1967/status/748297509974478848
TathysR;2016-06-29 19:27;0;1;"yo en el estómago, maldita gastritis";;;;"748296977213841408";https://twitter.com/TathysR/status/748296977213841408
alejomen2a;2016-06-29 19:27;0;0;"ya nenas... me van a dar gastritis jajaj";;;;"748296879465701376";https://twitter.com/alejomen2a/status/748296879465701376
