username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
younghoxbomb;2016-12-30 18:56;0;0;"busca en una guía de teléfono o algo porque si es gastritis aguanta hasta mañana pero las torciones son emergencia";;;;"814983460607684609";https://twitter.com/younghoxbomb/status/814983460607684609
escardapon;2016-12-30 18:54;0;0;"#EsteAñoMeDejo una puta gastritis al refresco tendré que tomar mas caguama es por salud.";;;#EsteA;"814983149197279232";https://twitter.com/escardapon/status/814983149197279232
younghoxbomb;2016-12-30 18:54;0;0;"puede que sea una torsión de estómago o gastritis no hay ningún veterinario que atienda de noche? pq si es eso es urgente";;;;"814982993324425216";https://twitter.com/younghoxbomb/status/814982993324425216
lovingaoa;2016-12-30 18:48;0;1;"Gastritis";;;;"814981484171894785";https://twitter.com/lovingaoa/status/814981484171894785
Xownjike;2016-12-30 18:46;0;0;"la gastritis , bien?";;;;"814981127907721216";https://twitter.com/Xownjike/status/814981127907721216
Christopher_UT;2016-12-30 18:17;0;0;"¿ Gastritis ? ¿Qué sigue? ¿Una úlcera? ¿Cólicos? ¿Un embarazo?";;;;"814973624125943808";https://twitter.com/Christopher_UT/status/814973624125943808
EllaEsAsul;2016-12-30 18:05;0;0;"Ya ya no me da cruda... Ya me da un tipo de gastritis bien horrible";;;;"814970750373363712";https://twitter.com/EllaEsAsul/status/814970750373363712
Cumana889;2016-12-30 18:00;0;0;"#Salud y #Bienestar | Cómo tratar la gastritis de forma natura. http:// ow.ly/gJOE307y4vn pic.twitter.com/i3QzLAYyru";;;#Salud #Bienestar;"814969508423233538";https://twitter.com/Cumana889/status/814969508423233538
microRNA_papers;2016-12-30 17:57;0;0;"MicroRNAs 142-3p, miR-155 and miR-203 Are Deregulated in Gastric MALT Lymphomas Compared to Chronic Gastritis . http:// dlvr.it/N0Xx05";;;;"814968704408530944";https://twitter.com/microRNA_papers/status/814968704408530944
mausturaventur;2016-12-30 17:50;0;0;"Eliminar acidez y gastritis para siempre en 7 días http:// fb.me/1dkfnlO0L";;;;"814966973905960960";https://twitter.com/mausturaventur/status/814966973905960960
ameisymag;2016-12-30 17:50;0;0;"¡Eliminar la gastritis es sencillo con un método infalible! #Salud http:// ow.ly/dNwo307n2uw";;;#Salud;"814966864333901829";https://twitter.com/ameisymag/status/814966864333901829
brunosava;2016-12-30 17:47;0;0;"A este paso terminare teniendo gastritis";;;;"814966134478749696";https://twitter.com/brunosava/status/814966134478749696
LadysitaGtz;2016-12-30 17:44;0;0;"Hay dolor ya me volviste a dar #gastritis";;;#gastritis;"814965490548346880";https://twitter.com/LadysitaGtz/status/814965490548346880
musica_alejandr;2016-12-30 17:42;0;0;"La gastritis y colitis eliminado con un remedio individual | CNN+ http:// fb.me/14sTVsORo";;;;"814964912086720518";https://twitter.com/musica_alejandr/status/814964912086720518
tupsipopcandy;2016-12-30 17:29;0;0;"@LibrosyNotas gastritis";;@LibrosyNotas;;"814961554156376064";https://twitter.com/tupsipopcandy/status/814961554156376064
NatGutmor;2016-12-30 17:21;0;0;"Una gastritis tamaño ya cerró Banorte y no me resolvieron nada";;;;"814959553548877824";https://twitter.com/NatGutmor/status/814959553548877824
CherryCRAFTshop;2016-12-30 17:20;0;0;"Turmeric Honey Mix 160g Herbal Treatment Peptic Ulcer and Gastritis - Viethoney http://www. ebay.com/itm/Turmeric-H oney-Mix-160g-Herbal-Treatment-Peptic-Ulcer-and-Gastritis-Viethoney-/142218125130?roken=cUgayN&soutkn=jE2BbT … via @eBay";;@eBay;;"814959294940483584";https://twitter.com/CherryCRAFTshop/status/814959294940483584
CherryCRAFTshop;2016-12-30 17:19;0;0;"5 jars of Black Curcuma Turmeric Honey Mix Herbal for Peptic Ulcer and Gastritis http://www. ebay.com/itm/5-jars-of- Black-Curcuma-Turmeric-Honey-Mix-Herbal-for-Peptic-Ulcer-and-Gastritis-/142218125327?roken=cUgayN&soutkn=bTCfe6 … via @eBay";;@eBay;;"814959189214699521";https://twitter.com/CherryCRAFTshop/status/814959189214699521
MohammedAEissa;2016-12-30 17:14;0;0;"atrophic gastritis يا حمدي انا زيك بس بعد ما درستها بقيت بحاسب ف الاكل";;;;"814957750182641668";https://twitter.com/MohammedAEissa/status/814957750182641668
brendaodette19;2016-12-30 17:13;0;1;"Que bonita colitis y gastritis tengo. ¡El punto es disfrutar y dar gracias por esta vida !";;;;"814957566799310848";https://twitter.com/brendaodette19/status/814957566799310848
