username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FlaRodriguez;2016-02-28 18:57;0;0;"Me da gastritis el partido";;;;"704093052680413184";https://twitter.com/FlaRodriguez/status/704093052680413184
luuzucchelli;2016-02-28 18:40;0;0;"Gastritis de mierdaaaaa";;;;"704088760376541184";https://twitter.com/luuzucchelli/status/704088760376541184
Itsgaytiss;2016-02-28 18:40;0;2;"Gastritis hell is real and I can't get out";;;;"704088754613567489";https://twitter.com/Itsgaytiss/status/704088754613567489
mml_00;2016-02-28 18:33;0;0;"Ese dolor de gastritis no se lo deseo ni al man que no dejo entrar a mi amiga al bar :(";;;;"704087120022007813";https://twitter.com/mml_00/status/704087120022007813
JuanaTerrizzano;2016-02-28 18:28;0;2;"@maripanesi si no tuviese gastritis re pintaria un Mac mariii";;@maripanesi;;"704085713978068992";https://twitter.com/JuanaTerrizzano/status/704085713978068992
XJoseph69X;2016-02-28 18:22;0;0;"Soy la media naranja de alguien qué de seguro tiene gastritis y no come cítricos... #ProblemasMentales";;;#ProblemasMentales;"704084215181266945";https://twitter.com/XJoseph69X/status/704084215181266945
aaaneelii;2016-02-28 18:14;0;0;"Gastritis ... tu y yo nos veremos las caras en un rato más. pic.twitter.com/KJ0zBBNikr";;;;"704082345767219200";https://twitter.com/aaaneelii/status/704082345767219200
UnderDhaSea;2016-02-28 18:12;0;0;"I ran out of my gastritis medicine and now my whole hand is covered in hives";;;;"704081869827088384";https://twitter.com/UnderDhaSea/status/704081869827088384
Vinlex;2016-02-28 18:03;0;0;"Después de 5 días enfermo se me han quedado las defensas que parecen del Rapid Wien. Qué forma de sufrir, madre. Y mañana gastritis , eh.";;;;"704079390355943424";https://twitter.com/Vinlex/status/704079390355943424
tokedemujer;2016-02-28 18:00;0;0;"►► BENEFICIOS DEL JUGO DE PAPA RALLADA PARA LA GASTRITIS #aguadepapaparalagastritis #belleza ... http:// fb.me/7QyMS02WT";;;#aguadepapaparalagastritis #belleza;"704078644122091520";https://twitter.com/tokedemujer/status/704078644122091520
cuentatunoticia;2016-02-28 18:00;0;0;"►► BENEFICIOS DEL JUGO DE PAPA RALLADA PARA LA GASTRITIS #aguadepapaparalagastritis #belleza ... http:// fb.me/4RGYKEQ57";;;#aguadepapaparalagastritis #belleza;"704078640909312001";https://twitter.com/cuentatunoticia/status/704078640909312001
pollolabrasa;2016-02-28 17:58;0;2;"Quédate con el que te haga sentir mariposas en el clítoris. Las mariposas en el estómago son por gastritis .";;;;"704078336545431558";https://twitter.com/pollolabrasa/status/704078336545431558
erikasn25;2016-02-28 17:55;1;0;"@17FuegoYPasion me dijeron q todo puede ser q sea vesicula o gastritis";;@17FuegoYPasion;;"704077553804427264";https://twitter.com/erikasn25/status/704077553804427264
ilaleo13;2016-02-28 17:55;0;0;"Acute gastritis attack";;;;"704077416050749441";https://twitter.com/ilaleo13/status/704077416050749441
AchePillasagua;2016-02-28 17:54;1;0;"2015 Aliviar la Gastritis con Probioticos 100% efectivo. https:// youtu.be/SEvuMpfSBHk via @YouTube";;@YouTube;;"704077268574842880";https://twitter.com/AchePillasagua/status/704077268574842880
Chereside;2016-02-28 17:48;0;3;"Chicos qué horror jugar Ranked llevo cuatro y la gastritis ya me puertea.";;;;"704075639981219840";https://twitter.com/Chereside/status/704075639981219840
karlasacoto;2016-02-28 17:38;0;0;"Yo lo tomo para mantener mi piel tersa otros por la gastritis de cualquier forma es deliciosa y te hará ganar dinero pic.twitter.com/IrEF4vzEaV";;;;"704073260724559872";https://twitter.com/karlasacoto/status/704073260724559872
balekalao;2016-02-28 17:37;0;0;"Nunca intenten no almorzar y tomar agua, les va a dar mucha gastritis .";;;;"704073041676996609";https://twitter.com/balekalao/status/704073041676996609
angiestefanni;2016-02-28 17:33;0;0;"Rayos, me dio gastritis";;;;"704072024700928001";https://twitter.com/angiestefanni/status/704072024700928001
gala_jimm;2016-02-28 17:32;1;0;"Una disculpa por decirte que sentía mariposas en el estomago,resultó ser gastritis";;;;"704071770853117952";https://twitter.com/gala_jimm/status/704071770853117952
sir_hab;2016-02-28 17:30;1;0;"Previene de manera natural los Síntomas de la Gastritis - #FelizSabado #SabadoDeGanarSeguidores http:// diverso.com.ve/previene-de-ma nera-natural-los-sintomas-de-la-gastritis/ …";;;#FelizSabado #SabadoDeGanarSeguidores;"704071094311866368";https://twitter.com/sir_hab/status/704071094311866368
Ivanzuluaga95;2016-02-28 17:29;0;0;"Mi vida consiste en disfrutar de una coca-cola y luego quejarme por la hpta gastritis .";;;;"704070986547793925";https://twitter.com/Ivanzuluaga95/status/704070986547793925
FernaLynch;2016-02-28 17:23;0;0;"@Rubiu5 Es peor tener gastritis y no poder comer chocolate -.- #PutaBida";;@Rubiu5;#PutaBida;"704069334478491648";https://twitter.com/FernaLynch/status/704069334478491648
ladynieves;2016-02-28 17:05;0;0;"Soy la media naranja de alguien que de seguro tiene gastritis y no come cítricos...";;;;"704064994682478594";https://twitter.com/ladynieves/status/704064994682478594
sheiiPablo;2016-02-28 16:42;0;0;"Si la gastritis estaba fea ... hoy está bastardamente mortal .-.";;;;"704059113106309120";https://twitter.com/sheiiPablo/status/704059113106309120
LancasterGastro;2016-02-28 16:38;0;0;"Ongoing heartburn can mean more than excess gas, such as gastritis or acid reflux. http:// atjo.es/3zjH";;;;"704058154389250049";https://twitter.com/LancasterGastro/status/704058154389250049
