username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DarkeCoHealth;2016-01-30 08:10;0;0;"Maybe it wasn’t the potato salad. While foodborne outbreaks remain an important source of diarrhea and vomiting ... http:// fb.me/2SJSNy9GZ";;;;"693420913144963073";https://twitter.com/DarkeCoHealth/status/693420913144963073
boredERdoc;2016-01-29 20:33;0;1;"@hi_im_shan if you get vomiting and diarrhea tell the doc this story - you will get slightly different treatment";;@hi_im_shan;;"693245627203911680";https://twitter.com/boredERdoc/status/693245627203911680
Ungano;2016-01-29 19:35;0;0;"@missjudygreer Yes. The watch him eat, wait 30 minutes, and see if he has massive diarrhea / vomiting . If he doesn't, then it's safe to order!";;@missjudygreer;;"693230959039254531";https://twitter.com/Ungano/status/693230959039254531
jane_anon;2016-01-29 16:43;0;0;"@rosiewook if it wasn't for the diarrhea and vomiting you wouldn't even know she was sick";;@rosiewook;;"693187672739811328";https://twitter.com/jane_anon/status/693187672739811328
rivercitycess;2016-01-29 12:54;0;0;"@coslive @davematthewsbnd They need full bathrooms cause there music causes vomiting and diarrhea .";;@coslive @davematthewsbnd;;"693130151719096320";https://twitter.com/rivercitycess/status/693130151719096320
Battle4aCure;2016-01-29 08:08;0;2;"Please keep Liam in your prayers......Our current situation...... vomiting and diarrhea . Called his doctor then... http:// fb.me/7a5zZMuXZ";;;;"693058015772037121";https://twitter.com/Battle4aCure/status/693058015772037121
arialvarez14;2016-01-28 22:30;0;0;"@Sbarro I will never eat your food again.I ate at fashion Valley mall, and it made me sick.I was up last night do to diarrhea and vomiting .";;@Sbarro;;"692912712301559809";https://twitter.com/arialvarez14/status/692912712301559809
debragarrison;2016-01-28 13:01;0;0;"Signs of parvovirus infection include vomiting , fever, listlessness, not eating and the hallmark sign is foul smelling, bloody diarrhea .";;;;"692769432381341697";https://twitter.com/debragarrison/status/692769432381341697
JUNIUS_64;2016-01-28 11:17;0;4;"(I fucking love onions and there were times I'd put up w vomiting and diarrhea just for some got damn onion rings)";;;;"692743272473690112";https://twitter.com/JUNIUS_64/status/692743272473690112
THCourtCoverage;2016-01-28 10:56;0;0;"Shuman said, given that there was little evidence of vomiting and diarrhea , Mackenzie likely sweat those two liters of water weight.";;;;"692738063806627840";https://twitter.com/THCourtCoverage/status/692738063806627840
tubecute88;2016-01-28 10:25;0;0;"Got admitted to the hospital last night after dealing with nausea, vomiting , diarrhea , and … https://www. instagram.com/p/BBFnFCyIgFP/";;;;"692730184655577088";https://twitter.com/tubecute88/status/692730184655577088
PharmaBlue;2016-01-28 09:20;0;2;"@ChurroRx @HarleyQuinnRN @IndyRPh @mentalmaven I always say vomiting and explosive diarrhea . No one questions explosive diarrhea .";;@ChurroRx @HarleyQuinnRN @IndyRPh @mentalmaven;;"692713828442861569";https://twitter.com/PharmaBlue/status/692713828442861569
matipas27;2016-01-28 05:54;0;3;"@Christy_Kelly22 personally I always disliked explosive diarrhea and vomiting .";;@Christy_Kelly22;;"692661960488402944";https://twitter.com/matipas27/status/692661960488402944
Yg69xmJq0PhbhMk;2016-01-27 23:36;0;0;"I suffered from diarrhea and vomiting yesterday. I wonder meal. Today I got better so I have been preparing for lunch.I 'm sorry over worry.";;;;"692566819853463552";https://twitter.com/Yg69xmJq0PhbhMk/status/692566819853463552
HOODOLOGlST;2016-01-27 22:26;0;0;"Vomiting , diarrhea , hypotension and a fever etc. https:// twitter.com/isntthatbawse/ status/692549042157535233 …";;;;"692549330574667778";https://twitter.com/HOODOLOGlST/status/692549330574667778
WikiLeaksRacing;2016-01-27 22:02;0;1;"@LiveEdges @nethead the morphine was the only thing that stopped the pain vomiting and explosive diarrhea .";;@LiveEdges @nethead;;"692543288369418240";https://twitter.com/WikiLeaksRacing/status/692543288369418240
19JToews;2016-01-27 17:03;35;55;"#BellLetsTalk about if vomiting and explosive diarrhea is an upper body or a lower body injury pic.twitter.com/0pTE9E2gf1";;;#BellLetsTalk;"692468004228042754";https://twitter.com/19JToews/status/692468004228042754
IveGotTheScoop;2016-01-27 15:19;0;0;""POSSIBLE" outbreak alert: 4 dogs in different homes experienced sudden onset of vomiting and bloody diarrhea in... http:// fb.me/2sCSVgkmq";;;;"692441792000737280";https://twitter.com/IveGotTheScoop/status/692441792000737280
IveGotTheScoop;2016-01-27 15:00;0;0;""POSSIBLE" outbreak alert: 4 dogs in different homes experienced sudden onset of vomiting and bloody diarrhea in... http:// fb.me/NLBYCKxj";;;;"692437125741027329";https://twitter.com/IveGotTheScoop/status/692437125741027329
markwharveyaprn;2016-01-27 13:12;0;0;"Gastroenteritis is when you are puking and pooping. Diarrhea and vomiting can have a lot of bad causes, so don’t... http:// fb.me/2sUTdf2iW";;;;"692409953127153664";https://twitter.com/markwharveyaprn/status/692409953127153664
MrPryority;2016-01-27 09:19;0;0;"@M_W_19 Yikes. The noro virus is horrible man... diarrhea and vomiting all day";;@M_W_19;;"692351154060046336";https://twitter.com/MrPryority/status/692351154060046336
IBSRemedy;2016-01-27 00:04;0;0;"#IBS may have an acute onset and develop after an infectious illness characterized by fever, vomiting , diarrhea , or positive stool culture.";;;#IBS;"692211530620891136";https://twitter.com/IBSRemedy/status/692211530620891136
natmorrison15;2016-01-26 09:32;0;2;"I'm really glad my dog decided vomiting and diarrhea wasn't enough so she went ahead and got conjunctivitis";;;;"691992001571614720";https://twitter.com/natmorrison15/status/691992001571614720
Endometriosis11;2016-01-26 07:02;2;1;"Other symptoms include diarrhea or constipation, chronic fatigue, nausea and vomiting , headaches. #Endometriosis";;;#Endometriosis;"691954260834037760";https://twitter.com/Endometriosis11/status/691954260834037760
Ulti_Roy;2016-01-26 04:02;0;0;"Vomiting and diarrhea from 4am night shift seriously vomit isn't joking 好辛苦啊";;;;"691908984245219328";https://twitter.com/Ulti_Roy/status/691908984245219328
