username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Healthy_U_;2016-04-29 12:30;0;0;"#health Seventeen percent of passengers have reported being ill, mostly with vomiting and diarrhea , since the... http:// cbsn.ws/1pP0d9T";;;#health;"726086244904501248";https://twitter.com/Healthy_U_/status/726086244904501248
wintygail;2016-04-29 07:59;0;0;"@updoyoung oh my gosh our dog was also like that but he's still in the vet right now and recovering 'cause he keeps on vomiting and diarrhea";;@updoyoung;;"726018138739904512";https://twitter.com/wintygail/status/726018138739904512
celesteeny;2016-04-29 04:30;0;0;"4/8 of my friends are experiencing diarrhea / vomiting after stuffing ourselves with oysters and sashimi two days back. Should I be worried";;;;"725965344934748161";https://twitter.com/celesteeny/status/725965344934748161
mechanic_wife;2016-04-28 21:14;0;1;"@NewlyHisMrs I've had diarrhea & my nausea and vomiting showed again this am. Also this weird pain in my groin area on the left side.";;@NewlyHisMrs;;"725855825529544704";https://twitter.com/mechanic_wife/status/725855825529544704
thehankbagwell;2016-04-28 18:55;0;2;"@CarlyFiorina and @tedcruz together- that's like vomiting while you have diarrhea when you didn't want either one to begin with. #Trump";;@CarlyFiorina @tedcruz;#Trump;"725820687697334272";https://twitter.com/thehankbagwell/status/725820687697334272
HJBARILLAS;2016-04-28 17:48;0;0;"How Do It Your Has Dog Diarrhea and Vomiting http:// is.gd/YfcW2A";;;;"725803886586552320";https://twitter.com/HJBARILLAS/status/725803886586552320
CharcoalRemedy;2016-04-28 12:02;0;0;"Question: Hi John, I had a lot of vomiting and diarrhea last night and no sleep. I took 6 charcoal capsules, but... http:// fb.me/7Q80ft4W1";;;;"725716887993200641";https://twitter.com/CharcoalRemedy/status/725716887993200641
CharcoalRemedy;2016-04-28 12:02;0;0;"Q & A: Using Charcoal for Severe Diarrhea and Vomiting http:// charcoaltimes.com/2016/04/28/dia rrhea-and-vomiting/ …";;;;"725716833928540160";https://twitter.com/CharcoalRemedy/status/725716833928540160
UVCDenver;2016-04-28 11:02;0;0;"The dreaded case of vomiting and diarrhea in pets http:// ow.ly/4n80ZT -Here's a helpful article on how to "Manage the Mess."";;;;"725701658357956609";https://twitter.com/UVCDenver/status/725701658357956609
OLK9Houston;2016-04-28 11:00;0;0;"Koffee Black & I at the vet clinic. She has a thickened stomach, vomiting and diarrhea with blood in her stool.... http:// fb.me/7OSYBDc9T";;;;"725701160208752640";https://twitter.com/OLK9Houston/status/725701160208752640
