username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SardiDina;2016-04-29 19:56;0;0;"La escasez de vacunas en Venezuela es catastrófica y va a traer problemas mayores de repunte de enfermedades controladas ej . rotavirus";;;;"726198407119966208";https://twitter.com/SardiDina/status/726198407119966208
SPAGAsia;2016-04-29 19:00;2;1;"@hillemanlab begins#clinicaltrials 4 heat-stable #Rotavirus vaccine& next-generation #Cholera vaccine #vaccineswork http:// bit.ly/1ppCv4M";;@hillemanlab;#clinicaltrials #Rotavirus #Cholera #vaccineswork;"726184348190298112";https://twitter.com/SPAGAsia/status/726184348190298112
PLOSPathogens;2016-04-29 18:19;10;3;"Distinct Roles of Type I + III #Interferons in IntestinalImmunity to Homologous + Heterologous #Rotavirus Infections http:// dx.doi.org/10.1371/journa l.ppat.1005600 …";;;#Interferons #Rotavirus;"726173976397942784";https://twitter.com/PLOSPathogens/status/726173976397942784
incom_krank;2016-04-29 18:18;0;0;"Hallo zusamen. Ich bin krank (denke es ist Rotavirus ) und ich komme heute leider nicht (gehe zum Arzt am Nachmittag). … 18.04.2006, 12:52";;;;"726173831359008774";https://twitter.com/incom_krank/status/726173831359008774
SMDhealthunit;2016-04-29 18:10;0;0;"•Protect your baby from severe diarrhea, dehydration. Rotavirus for healthy babies after 6 weeks. #GetVaccinated http:// ow.ly/4n04NA";;;#GetVaccinated;"726171823163990017";https://twitter.com/SMDhealthunit/status/726171823163990017
corazonesunido4;2016-04-29 15:35;0;0;"El rotavirus es una enfermedad infecciosa que causa gastroenteritis o infección intestinal. Es importante prevenirla con la vacuna.";;;;"726132812521345025";https://twitter.com/corazonesunido4/status/726132812521345025
xCarliarAx;2016-04-29 14:36;0;0;"Me guarde las jeringas de la vacuna antigripal y algunas rotavirus , zon tan hermozaz..";;;;"726117931759898624";https://twitter.com/xCarliarAx/status/726117931759898624
OfficialCitral;2016-04-29 14:03;0;0;"Distinct Roles of Type I and Type III Interferons in Intestinal Immunity to Homologous and Heterologous Rotavirus Infections via /r/citral …";;;;"726109788841644034";https://twitter.com/OfficialCitral/status/726109788841644034
jpmorans;2016-04-29 13:58;0;0;"#Rotavirus day 2. pic.twitter.com/huWe5srgvh";;;#Rotavirus;"726108400321486849";https://twitter.com/jpmorans/status/726108400321486849
IndujhaAsha;2016-04-29 13:33;0;0;"Protect your child against #Rotavirus diarrhoea #WorldImmunizationWeek pic.twitter.com/l6I8iDKtk4";;;#Rotavirus #WorldImmunizationWeek;"726102174376169474";https://twitter.com/IndujhaAsha/status/726102174376169474
minsalud;2016-04-29 13:28;0;1;"Con el exitoso esquema d vacunación se han logrado disminuir las diarreas x rotavirus y neumonías por neumococo, pic.twitter.com/ZHWm1UGkxP";;;;"726100905913798656";https://twitter.com/minsalud/status/726100905913798656
