username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
xtito79;2016-05-30 19:53;0;1;"se llama gastritis";;;;"737431661353271297";https://twitter.com/xtito79/status/737431661353271297
RuizPat0;2016-05-30 19:52;0;0;"#Confirmado la gastritis me está matando";;;#Confirmado;"737431616578932737";https://twitter.com/RuizPat0/status/737431616578932737
caamimont;2016-05-30 19:51;0;1;"Amo mas a mi gastritis que a mi, por eso le doy con todos los gustos. @caamimont";;@caamimont;;"737431333690085376";https://twitter.com/caamimont/status/737431333690085376
JoseArriola144;2016-05-30 19:47;0;0;"Estudiar con dolor de muela y gastritis considero que es inhumano.";;;;"737430354189897729";https://twitter.com/JoseArriola144/status/737430354189897729
EcoAgricultor;2016-05-30 19:45;0;0;"Grageas para ardor de estómago y gastritis http:// ow.ly/sXgz300GCjz";;;;"737429714537713664";https://twitter.com/EcoAgricultor/status/737429714537713664
RoyPhipps;2016-05-30 19:45;0;1;"Si ombe peldio y con gastritis https:// twitter.com/artemisalulo/s tatus/737429347355774976 …";;;;"737429656974942208";https://twitter.com/RoyPhipps/status/737429656974942208
Maar_lvp;2016-05-30 19:42;0;1;"Empiezo a creer que lo mío no es gástritis . Es extrañitis. Mamá volvé!";;;;"737429068270981121";https://twitter.com/Maar_lvp/status/737429068270981121
JuanLuisAG1;2016-05-30 19:35;0;0;"Creí que traia maroposas en el estómago. Era gastritis .";;;;"737427223729213440";https://twitter.com/JuanLuisAG1/status/737427223729213440
gildatd;2016-05-30 19:34;0;0;"VENEZUELA, TOMA NOTA: NO CONSIGUES MEDICINA PARA GASTRITIS . TOMA EL AGUA DE LA CONCHA DE PAPAS. http://www. fuentesaludable.com/para-que-sirve -tomar-agua-de-cascara-de-papa/ …";;;;"737427096616742912";https://twitter.com/gildatd/status/737427096616742912
dlimonagrio;2016-05-30 19:32;0;0;"Que @ChumelTorres deje de hacer videos chairos y haga un tutorial de como curar la gastritis en gente pendejada como yo.";;@ChumelTorres;;"737426382506983424";https://twitter.com/dlimonagrio/status/737426382506983424
dlimonagrio;2016-05-30 19:28;0;0;"Cuarto Yakult, sigo con gastritis .";;;;"737425495482982400";https://twitter.com/dlimonagrio/status/737425495482982400
Pri_Tangari;2016-05-30 19:27;0;1;"Me estoy muriendo con la gastritis que tengo";;;;"737425301488164865";https://twitter.com/Pri_Tangari/status/737425301488164865
_judithxo;2016-05-30 19:25;0;0;"Not sure if it's gastritis or cramps but I'm miserable rn";;;;"737424696707186688";https://twitter.com/_judithxo/status/737424696707186688
papagooficial;2016-05-30 19:22;0;1;"Para padecimientos como #acidez , #gastritis e inflamación, prueba nuestra Bebida natural con #Aloe y #MielDeAgave : pic.twitter.com/yImOgAPxEg";;;#acidez #gastritis #Aloe #MielDeAgave;"737423924858736641";https://twitter.com/papagooficial/status/737423924858736641
MiluTenconi;2016-05-30 19:13;0;0;"Gastritis te haría un monumento a la mierda más mierda del mundo.";;;;"737421651575463936";https://twitter.com/MiluTenconi/status/737421651575463936
Matriushkita;2016-05-30 19:12;0;1;"Combo cruda en la adultez: Día 1: Dolor de cabeza y asco Día 2: Sed y gastritis Día 3: Sueño infernal Seguiremos informando";;;;"737421439662469120";https://twitter.com/Matriushkita/status/737421439662469120
RealEst10624274;2016-05-30 19:09;0;0;"Solucion #1 De La Gastritis ** $24.92 / Venta ** Ganancias Seguras: Nicho Altamente Rentable… http:// goo.gl/fb/Lyiy8i";;;#1;"737420818389536768";https://twitter.com/RealEst10624274/status/737420818389536768
Nofotofotofo;2016-05-30 19:09;0;1;""Tenés muchos problemitas en tu cabeza" mi papá sobre mi gastritis";;;;"737420736344772608";https://twitter.com/Nofotofotofo/status/737420736344772608
AdrianoDecoco;2016-05-30 19:06;0;0;"mi gastritis , mi colitis y mis ganas de morir te lo agradecerán haha";;;;"737419919935950848";https://twitter.com/AdrianoDecoco/status/737419919935950848
SofiaaaLoopez;2016-05-30 18:56;0;0;"no nos quieren me parece los dos tenemos gastritis JAJAJA";;;;"737417354842411008";https://twitter.com/SofiaaaLoopez/status/737417354842411008
AnAyAnci_44;2016-05-30 18:52;0;0;"Náuseas, reflujo Maldita gastritis";;;;"737416459278680064";https://twitter.com/AnAyAnci_44/status/737416459278680064
AlisonGiboudot;2016-05-30 18:44;0;0;"la gastritis está acabando con mi vida";;;;"737414416820473856";https://twitter.com/AlisonGiboudot/status/737414416820473856
Jousseas;2016-05-30 18:43;0;0;"Ya me dio coraje de ese que hace que me dé gastritis .";;;;"737414031846182912";https://twitter.com/Jousseas/status/737414031846182912
MaurillH;2016-05-30 18:40;0;0;"Ahora que regresó la gastritis , ¿quién me va preparar las ensaladas? :(";;;;"737413369385254912";https://twitter.com/MaurillH/status/737413369385254912
Unimedsv;2016-05-30 18:40;0;0;"Sufres de Gastritis ? Entérate cómo enfrentarla #SaludParaLaVida https:// goo.gl/yTyn50 http://www. unimedsv.com";;;#SaludParaLaVida;"737413347218489344";https://twitter.com/Unimedsv/status/737413347218489344
AquaaRiuuz;2016-05-30 18:36;0;0;"La última vez que me enamoré, terminé con gastritis .";;;;"737412479106441216";https://twitter.com/AquaaRiuuz/status/737412479106441216
Wiz_ra_el;2016-05-30 18:29;0;0;"Caffeine has been my Achilles heel for years. Caused my gastritis , my chronic hiccups (too much… https://www. instagram.com/p/BF7ysRErMUc/";;;;"737410675878825984";https://twitter.com/Wiz_ra_el/status/737410675878825984
fendinurse;2016-05-30 18:25;0;0;"Pasien datang dg keluhan nyeri ulu hati, diperiksa fisik, lalu kemungkinan diagnosa adl gastritis (fisik), sdh pasti pengobatan anti maag";;;;"737409747322687488";https://twitter.com/fendinurse/status/737409747322687488
yin27e;2016-05-30 18:25;0;0;"Conversaciones que generan gastritis ..";;;;"737409584952905728";https://twitter.com/yin27e/status/737409584952905728
DominguezVelozA;2016-05-30 18:23;0;1;"Ya decía yo q no era gastritis https:// twitter.com/telediariomty/ status/737395754713546753 …";;;;"737409231754645504";https://twitter.com/DominguezVelozA/status/737409231754645504
Aslann98;2016-05-30 18:21;0;0;"En ningún libro de psicología dice que para ser psicólogo tienes que tener gastritis , pero supongo que esta implicito";;;;"737408722704556033";https://twitter.com/Aslann98/status/737408722704556033
Sergiocho3;2016-05-30 18:18;0;0;"A su edad Don, no debe ir mucho picante, Ya que llega la Gastritis !!!";;;;"737407914265038848";https://twitter.com/Sergiocho3/status/737407914265038848
M0J0J0_J0J0;2016-05-30 18:12;0;0;"Gastritis it is";;;;"737406331657715712";https://twitter.com/M0J0J0_J0J0/status/737406331657715712
IbisFernandez;2016-05-30 18:09;0;0;"#Salud 6 Hábitos para mejorar la gastritis crónica http:// bit.ly/1XK8B81";;;#Salud;"737405560513908737";https://twitter.com/IbisFernandez/status/737405560513908737
Turismoplus;2016-05-30 18:09;0;1;"6 Hábitos para mejorar la gastritis crónica: http:// bit.ly/1XK8Ika #salud";;;#salud;"737405559314341888";https://twitter.com/Turismoplus/status/737405559314341888
RobertoSlisA;2016-05-30 18:07;0;0;"Acabó de ver una foto de comida y me dio gastritis .";;;;"737405172561924096";https://twitter.com/RobertoSlisA/status/737405172561924096
Lauracamila20_;2016-05-30 18:07;0;1;"Esta gastritis me tiene jodida";;;;"737404970920775680";https://twitter.com/Lauracamila20_/status/737404970920775680
badanarepublic;2016-05-30 18:06;0;0;"Eating at this ungodly hour. Ugh gastritis Like having butterflies in my stomach. But the burning kinds.";;;;"737404828784136193";https://twitter.com/badanarepublic/status/737404828784136193
RevistaCromos;2016-05-30 18:00;1;1;"Nueve mitos y verdades sobre la gastritis y la úlcera. http:// bit.ly/1VqWSey pic.twitter.com/xYfyc7TLR3";;;;"737403289768071169";https://twitter.com/RevistaCromos/status/737403289768071169
AngelHenao_;2016-05-30 17:57;0;0;"Acabó de ver una foto de comida y me dio gastritis .";;;;"737402581614493697";https://twitter.com/AngelHenao_/status/737402581614493697
