username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rcoop21;2015-11-29 13:31;0;0;"Medication commercial says possible side effects include nausea, vomiting and diarrhea and I think to myself it's like watching the Rams.";;;;"671033716018294785";https://twitter.com/rcoop21/status/671033716018294785
Endometriosis11;2015-11-29 12:02;1;1;"Other symptoms include diarrhea or constipation, chronic fatigue, nausea and vomiting , headaches. Endometriosis";;;;"671011262222884864";https://twitter.com/Endometriosis11/status/671011262222884864
CWHarperGaming;2015-11-29 02:48;0;0;"@Jfly333 prolly blacked out due to dehydration cause of vomiting and diarrhea . Still, I don't fuck with blacking out.";;@Jfly333;;"670872051952058368";https://twitter.com/CWHarperGaming/status/670872051952058368
heavenlytronnor;2015-11-28 23:12;0;0;"I feel so sorry for my little brother. he is vomiting and has liquid diarrhea and he can't control any";;;;"670817602864680960";https://twitter.com/heavenlytronnor/status/670817602864680960
GTRoberts;2015-11-28 22:17;0;0;"@evcricket After the month break he was great. 2 days back and he's sick with vomiting and diarrhea again :(";;@evcricket;;"670803842984837121";https://twitter.com/GTRoberts/status/670803842984837121
CharlAcey;2015-11-28 22:08;0;0;"@_lauraiam I also hope the person gets chronic diarrhea and projectile vomiting";;@_lauraiam;;"670801452709879808";https://twitter.com/CharlAcey/status/670801452709879808
mysticsister__;2015-11-28 16:46;0;1;"About to get my first tattoo. Feel like I'm going to have diarrhea while vomiting and passing out. Wish me luck. #zeropaintolerance";;;#zeropaintolerance;"670720509974302722";https://twitter.com/mysticsister__/status/670720509974302722
eronlovesyaoi;2015-11-28 13:51;0;0;"How can I still have diarrhea and vomiting when I haven't eaten since yesterday evening?";;;;"670676334599761921";https://twitter.com/eronlovesyaoi/status/670676334599761921
janellelh13;2015-11-28 13:11;2;4;"How to pass a nursing exam: always pick 'nausea, vomiting and diarrhea ' as the answer";;;;"670666225727483904";https://twitter.com/janellelh13/status/670666225727483904
IBSRemedy;2015-11-28 13:05;0;0;"#IBS may have an acute onset and develop after an infectious illness characterized by fever, vomiting , diarrhea , or positive stool culture.";;;#IBS;"670664709163454464";https://twitter.com/IBSRemedy/status/670664709163454464
AlecksWest;2015-11-28 10:42;0;0;"We're sitting at the emergency vet since Kesha is having bloody diarrhea , vomiting , and dehydrated.… https:// instagram.com/p/-oki5XlVxV/";;;;"670628825722724353";https://twitter.com/AlecksWest/status/670628825722724353
Raisin_Cain26;2015-11-28 06:07;0;0;"You having diarrhea , and can't hold food down? Nausea and or vomiting ? https:// twitter.com/mr_mkn/status/ 670553946814066688 …";;;;"670559671846084609";https://twitter.com/Raisin_Cain26/status/670559671846084609
ItsJust_Eunice;2015-11-28 00:05;2;0;""Side effects may be; vomiting , diarrhea , and extreme constipation" And then people actually get the medicine LOL https:// twitter.com/G2FLY_/status/ 670467793259790337 …";;;;"670468515929972736";https://twitter.com/ItsJust_Eunice/status/670468515929972736
MomInAJar;2015-11-27 22:44;0;2;"Donald trump gives me nausea vomiting and diarrhea .";;;;"670448245722607616";https://twitter.com/MomInAJar/status/670448245722607616
Rmhenry1Henry;2015-11-27 20:55;4;3;"Obama: May cause hallucinations, depression, drowsiness, cramps, gout, histeria, bleeding, diarrhea , vomiting , mental distress and death.";;;;"670420674758897664";https://twitter.com/Rmhenry1Henry/status/670420674758897664
SaudiSnow;2015-11-27 15:14;0;3;"Here's to at least 3 more days of diarrhea and vomiting";;;;"670334895114354688";https://twitter.com/SaudiSnow/status/670334895114354688
TessSeering;2015-11-27 15:01;1;8;"PSA: if you are having severe diarrhea and vomiting plz do not come to old navy and more importantly plz do not put these fluids on walls";;;;"670331728813301760";https://twitter.com/TessSeering/status/670331728813301760
MorkieNation;2015-11-27 12:08;0;0;"If your Morkie has an upset stomach ( vomiting and /or diarrhea ) Check this blog to know wh… http:// ift.tt/1MZLWNI pic.twitter.com/LkfKwbmKhF";;;;"670288176284594176";https://twitter.com/MorkieNation/status/670288176284594176
DrLindaDVM;2015-11-27 12:08;0;0;"waiting for all of the post holiday sickos because the pets get into the trash. Bring on the vomiting and diarrhea !";;;;"670288085058461696";https://twitter.com/DrLindaDVM/status/670288085058461696
MorkieNation;2015-11-27 12:01;0;0;"If your Morkie has an upset stomach ( vomiting and /or diarrhea ) Check this blog to know what to do:... http:// fb.me/4j9wz2pkZ";;;;"670286242991448064";https://twitter.com/MorkieNation/status/670286242991448064
happyhomemaker2;2015-11-27 11:16;0;0;"Sitting at Avets in Monroeville with Callie. She's had diarrhea since yesterday and began vomiting last night... http:// fb.me/53jUpuGxP";;;;"670274937786003457";https://twitter.com/happyhomemaker2/status/670274937786003457
MrsSpotRusherz;2015-11-27 08:25;0;0;"How do you eat so much on Thanksgiving that you have diarrhea /constipation and vomiting lol grow up. It's called portion control";;;;"670231907674759169";https://twitter.com/MrsSpotRusherz/status/670231907674759169
MikePapsMD;2015-11-27 07:49;1;1;"#DrMikesParentingTip :E.Coli outbreak is traced to Costco chicken salad.Can cause kidney failure in kids.Starts with diarrhea and vomiting .";;;#DrMikesParentingTip;"670222892894916608";https://twitter.com/MikePapsMD/status/670222892894916608
Susie_htxG;2015-11-27 07:23;0;1;"And I know we're gonna be busy. It's the day after Thanksgiving. Dogs are gonna have vomiting and diarrhea and pancreatitis.";;;;"670216404910534657";https://twitter.com/Susie_htxG/status/670216404910534657
iambecomebees;2015-11-27 01:05;0;0;"@karendakedo diarrhea AND vomiting at work";;@karendakedo;;"670121285339316224";https://twitter.com/iambecomebees/status/670121285339316224
muscadinia;2015-11-26 23:14;0;0;"@BJTrexler Riley ate a blanket and has been vomiting and has diarrhea :(";;@BJTrexler;;"670093411073048576";https://twitter.com/muscadinia/status/670093411073048576
Teresa_Boy_le;2015-11-26 20:34;1;0;"#ImThankfulFor My friend is vomiting and has diarrhea . Christ! #FoodPoisoning #Turkey #KochFarms #NY #Walmart";;;#ImThankfulFor #FoodPoisoning #Turkey #KochFarms #NY #Walmart;"670053052070653952";https://twitter.com/Teresa_Boy_le/status/670053052070653952
Martines_tweets;2015-11-26 19:44;0;0;"@Kathie_JosephMD My friend is vomiting and has diarrhea . Christ! #FoodPoisoning #Turkey #KochFarms #NY #Walmart https:// twitter.com/anitabr1994/st atus/669559326785277953 …";;@Kathie_JosephMD;#FoodPoisoning #Turkey #KochFarms #NY #Walmart;"670040401252909057";https://twitter.com/Martines_tweets/status/670040401252909057
ChristinaCrisss;2015-11-26 19:41;0;0;"#ImThankfulFor My friend is vomiting and has diarrhea . Christ! #FoodPoisoning #Turkey #KochFarms #NY #Walmart";;;#ImThankfulFor #FoodPoisoning #Turkey #KochFarms #NY #Walmart;"670039693598175233";https://twitter.com/ChristinaCrisss/status/670039693598175233
Solano_Ki;2015-11-26 19:14;0;0;"@pixchix My friend is vomiting and has diarrhea . Christ! #FoodPoisoning #Turkey #KochFarms #NY #Walmart";;@pixchix;#FoodPoisoning #Turkey #KochFarms #NY #Walmart;"670032824964145152";https://twitter.com/Solano_Ki/status/670032824964145152
MrSlightly;2015-11-26 19:08;0;0;"I thought the vomiting and diarrhea was just my body prepping for #Thanksgiving but it was just food poisoning.";;;#Thanksgiving;"670031524998328320";https://twitter.com/MrSlightly/status/670031524998328320
EastMidsPetShow;2015-11-26 18:40;0;0;"Thanksgiving food to keep away from pets: Ham: Pork products can result in vomiting , diarrhea and even pancrea... http:// bit.ly/1Xuaq5L";;;;"670024462356508672";https://twitter.com/EastMidsPetShow/status/670024462356508672
AlexisFoxie;2015-11-26 18:30;0;0;"@Kathie_JosephMD My friend is vomiting and has diarrhea . Christ! #FoodPoisoning #Turkey #KochFarms #NY #Walmart https:// twitter.com/anitabr1994/st atus/669559326785277953 …";;@Kathie_JosephMD;#FoodPoisoning #Turkey #KochFarms #NY #Walmart;"670021947758088192";https://twitter.com/AlexisFoxie/status/670021947758088192
shukviama;2015-11-26 16:41;0;0;"stomach flu, vomiting and diarrhea , all in one. don't feel too good...";;;;"669994510122770432";https://twitter.com/shukviama/status/669994510122770432
giamonsterr;2015-11-26 13:13;0;0;"Also cannot wait for all the vomiting and diarrhea cases tomorrow";;;;"669942138700996608";https://twitter.com/giamonsterr/status/669942138700996608
VetGirlOnTheRun;2015-11-26 12:06;2;3;"Enjoy Thanksgiving...not a veterinary team member...we are just preparing for the onslaught of vomiting , diarrhea , pancreatitis and ......";;;;"669925242693951489";https://twitter.com/VetGirlOnTheRun/status/669925242693951489
Endometriosis11;2015-11-26 11:02;0;0;"Other symptoms include diarrhea or constipation, chronic fatigue, nausea and vomiting , headaches. #Endometriosis";;;#Endometriosis;"669909008455589888";https://twitter.com/Endometriosis11/status/669909008455589888
mogicok;2015-11-26 10:18;5;1;"When the side effects of every drug are nausea, vomiting and diarrhea #myMBBSstory";;;#myMBBSstory;"669897952438145024";https://twitter.com/mogicok/status/669897952438145024
Jackscarab;2015-11-26 06:41;0;0;"I have not slept one contiguous hour since 1:30. Vomiting and diarrhea every half hour on average since. Cold water makes the bile milder.";;;;"669843419502616576";https://twitter.com/Jackscarab/status/669843419502616576
