username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
pyt_eveeee;2015-06-29 12:23;0;0;"Awwww my body is so sweet... it's trying to drive out this stomach virus through vomiting and diarrhea";;;;"615556099542876160";https://twitter.com/pyt_eveeee/status/615556099542876160
loki_dear_bro;2015-06-29 10:07;0;0;"@ofcl_TonyStark it gives thou the shivers, vomiting or diarrhea , dizziness and weak all over.";;@ofcl_TonyStark;;"615522066415140864";https://twitter.com/loki_dear_bro/status/615522066415140864
erubinz;2015-06-29 06:27;0;0;"Photo: Vomiting and not eating for consecutive 6days plus diarrhea consecutive 3days. Seeing you like that... http:// tmblr.co/ZS7uax1oKu2lm";;;;"615466738453454848";https://twitter.com/erubinz/status/615466738453454848
erubinz;2015-06-29 06:27;0;0;"Vomiting and not eating for consecutive 6days plus diarrhea consecutive 3days. Seeing you like that… https:// instagram.com/p/4gnuiDTLuZ/";;;;"615466733793595393";https://twitter.com/erubinz/status/615466733793595393
fewerkiller;2015-06-29 01:22;0;1;"I lost so much body fluids from last night till today, that I lost 7 pounds. Diarrhea and vomiting felt like death @_@how am I still alive";;@_ @how;;"615389820446076928";https://twitter.com/fewerkiller/status/615389820446076928
ChrisHackneyGGK;2015-06-28 21:45;0;0;"@yugiohtas I don't always give TMI but, when I do, it's about diarrhea and vomiting .";;@yugiohtas;;"615335303222460416";https://twitter.com/ChrisHackneyGGK/status/615335303222460416
TerrySprey;2015-06-28 21:12;0;0;"Rough day diarrhea , vomiting and a lot of crying. Can't say I blame her she is going through hell not a pretty... http:// fb.me/2VlCSrPdw";;;;"615326986257436672";https://twitter.com/TerrySprey/status/615326986257436672
ineedaname13;2015-06-28 19:28;0;2;"#ThingsBetterThanAHillarySpeech Diarrhea and vomiting at the same time";;;#ThingsBetterThanAHillarySpeech;"615300857740062721";https://twitter.com/ineedaname13/status/615300857740062721
CLTairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235890684817409";https://twitter.com/CLTairportpark/status/615235890684817409
JFKairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235890609303552";https://twitter.com/JFKairportpark/status/615235890609303552
FastPassParking;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889900449792";https://twitter.com/FastPassParking/status/615235889900449792
LAXairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889661390848";https://twitter.com/LAXairportpark/status/615235889661390848
msyairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889543966720";https://twitter.com/msyairportpark/status/615235889543966720
BOSairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889527148544";https://twitter.com/BOSairportpark/status/615235889527148544
MCOairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889443250177";https://twitter.com/MCOairportpark/status/615235889443250177
portcapeliberty;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889388744704";https://twitter.com/portcapeliberty/status/615235889388744704
CHSairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889367777280";https://twitter.com/CHSairportpark/status/615235889367777280
INDairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889275478017";https://twitter.com/INDairportpark/status/615235889275478017
Evergladesport;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889275478016";https://twitter.com/Evergladesport/status/615235889275478016
MDTairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889220993024";https://twitter.com/MDTairportpark/status/615235889220993024
PHLairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889137065984";https://twitter.com/PHLairportpark/status/615235889137065984
TYSairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889103564800";https://twitter.com/TYSairportpark/status/615235889103564800
SFOairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889099358208";https://twitter.com/SFOairportpark/status/615235889099358208
MEMairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889099350016";https://twitter.com/MEMairportpark/status/615235889099350016
PortOfMiamiPark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889069977604";https://twitter.com/PortOfMiamiPark/status/615235889069977604
MCIairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235889040592900";https://twitter.com/MCIairportpark/status/615235889040592900
HOUairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888973484032";https://twitter.com/HOUairportpark/status/615235888973484032
Porttampapark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888868651010";https://twitter.com/Porttampapark/status/615235888868651010
ORDairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888847659008";https://twitter.com/ORDairportpark/status/615235888847659008
SAVairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888839282688";https://twitter.com/SAVairportpark/status/615235888839282688
STLairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888814141440";https://twitter.com/STLairportpark/status/615235888814141440
LGAairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888805769216";https://twitter.com/LGAairportpark/status/615235888805769216
MSPairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888772194304";https://twitter.com/MSPairportpark/status/615235888772194304
RSWairportpark;2015-06-28 15:10;0;0;"Cruise ship outbreaks of nausea, vomiting , and diarrhea happens. The best way to prevent illness is frequent hand-washing.";;;;"615235888759590912";https://twitter.com/RSWairportpark/status/615235888759590912
