username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
radcharchard;2015-12-30 12:58;3;11;"Effective Treatment for Nausea, Vomiting and Diarrhea http:// bit.ly/1P06aXl";;;;"682259417287364612";https://twitter.com/radcharchard/status/682259417287364612
asksterlingmd;2015-12-30 08:45;0;0;"The vomiting , diarrhea , fever, abdominal cramps and all around bad feelings you may get with food poisoning is... http:// fb.me/7y8CTmIxT";;;;"682195878950612992";https://twitter.com/asksterlingmd/status/682195878950612992
natashatorrs;2015-12-30 06:36;0;3;"Hay, for sure puno puno ang mga ward pagka monday and ang usual na chief complaint kay diarrhea , abdmnal pain, vomiting and BP #Dutynapud";;;#Dutynapud;"682163337149300736";https://twitter.com/natashatorrs/status/682163337149300736
sleepyshehzadi;2015-12-29 22:32;0;0;"It take 3-4 days to get over jet lag + 7 days to shop + 2-5 days to recover from diarrhea and maybe vomiting . That's already 12-21 days fam.";;;;"682041573438283776";https://twitter.com/sleepyshehzadi/status/682041573438283776
Endometriosis11;2015-12-29 22:02;1;3;"Other symptoms include diarrhea or constipation, chronic fatigue, nausea and vomiting , headaches. #Endometriosis";;;#Endometriosis;"682033909396185090";https://twitter.com/Endometriosis11/status/682033909396185090
SwanShot;2015-12-29 21:26;0;0;"Did I spend the entirety of last night livetweeting my diarrhea and vomiting";;;;"682024946462273536";https://twitter.com/SwanShot/status/682024946462273536
IBSRemedy;2015-12-29 20:04;0;0;"#IBS may have an acute onset and develop after an infectious illness characterized by fever, vomiting , diarrhea , or positive stool culture.";;;#IBS;"682004226654875650";https://twitter.com/IBSRemedy/status/682004226654875650
TrevorJGriffin;2015-12-29 19:44;0;1;"@DaveAllDay15 when the bloody diarrhea , stomach cramps, nausea, and vomiting set in.";;@DaveAllDay15;;"681999144798425088";https://twitter.com/TrevorJGriffin/status/681999144798425088
OlDirtyBiker;2015-12-29 12:52;0;1;"@RevoDoom @MonteDirks [ Diarrhea and Vomiting emoji]";;@RevoDoom @MonteDirks;;"681895487222329345";https://twitter.com/OlDirtyBiker/status/681895487222329345
ChrisLevinson;2015-12-29 12:10;1;0;"California Officials Report Uptick in Cases of Norovirus http:// snip.ly/wzZl highly contagious and usually triggers vomiting & diarrhea";;;;"681885135982194688";https://twitter.com/ChrisLevinson/status/681885135982194688
rjduranoII;2015-12-29 11:52;0;0;"@Dodovs heavy diarrhea and vomiting dovs. Na confine kos OB quarters. :(";;@Dodovs;;"681880605705945089";https://twitter.com/rjduranoII/status/681880605705945089
rjduranoII;2015-12-29 05:06;0;0;"@marybuenaaa heavy vomiting and diarrhea . :( Na dehydrated ko.";;@marybuenaaa;;"681778209168347137";https://twitter.com/rjduranoII/status/681778209168347137
GoodLivinOnTap;2015-12-29 04:35;0;0;"Projectile vomiting and explosive diarrhea . Why you gotta fight me like this, body? I ain't letting you derail my goals!";;;;"681770404768268288";https://twitter.com/GoodLivinOnTap/status/681770404768268288
CaliforniaNotes;2015-12-28 18:01;0;0;"California Officials Report Uptick in Cases of Norovirus http:// snip.ly/wzZl highly contagious and usually triggers vomiting & diarrhea";;;;"681610991717748736";https://twitter.com/CaliforniaNotes/status/681610991717748736
YouMedicalCent;2015-12-28 14:50;1;0;"The most common symptoms of food poisoning include vomiting , diarrhea , and abdominal cramps. Symptoms usually last a day or two.";;;;"681562969986232320";https://twitter.com/YouMedicalCent/status/681562969986232320
ERS_Int;2015-12-28 08:05;0;0;"Norovirus causes many people to become ill with vomiting and diarrhea each year. Protect yourself and others by... http:// fb.me/4hSNirClw";;;;"681460863635607552";https://twitter.com/ERS_Int/status/681460863635607552
RoRogerThat;2015-12-28 04:25;0;0;"@A_ramxx oh and if you're vomiting and having diarrhea , that's another symptom.";;@A_ramxx;;"681405513913876480";https://twitter.com/RoRogerThat/status/681405513913876480
adharic;2015-12-28 02:34;0;1;"Achievement unlocked: nausea, vomiting , watery diarrhea , abdominal pain and cramps, fever, headache.";;;;"681377780366360576";https://twitter.com/adharic/status/681377780366360576
4Ruizluis;2015-12-28 02:20;0;1;"@JeramyArmijo I'll get us two big bags. Diarrhea Nausea Vomiting Heartburn Abdominal bloating and cramps Headache Insomnia Kidney stones";;@JeramyArmijo;;"681374080730185728";https://twitter.com/4Ruizluis/status/681374080730185728
nobleveterinary;2015-12-28 02:12;0;0;"Sudden change of food of dogs and cats can cause severe diarrhea and /or vomiting .. This is what… https://www. instagram.com/p/_06AWFuAUV/";;;;"681372065757270016";https://twitter.com/nobleveterinary/status/681372065757270016
darrenelmore;2015-12-27 20:58;1;1;"There's an epidemic of diarrhea and vomiting going around...";;;;"681293218655416320";https://twitter.com/darrenelmore/status/681293218655416320
DirtyMelodies;2015-12-27 19:01;0;6;"Diarrhea , vomiting , fever and aches. #sundayfunday";;;#sundayfunday;"681263643812429825";https://twitter.com/DirtyMelodies/status/681263643812429825
IssuesOfSafety;2015-12-27 18:15;0;0;"California Officials Report Uptick in Cases of Norovirus http:// snip.ly/wzZl highly contagious and usually triggers vomiting & diarrhea";;;;"681252015905837056";https://twitter.com/IssuesOfSafety/status/681252015905837056
LoElizabeth1989;2015-12-27 18:13;0;0;"@AshMac04 So I'm watching #Bridesmaids and I think we need to be like that. Only without the diarrhea / vomiting scene";;@AshMac04;#Bridesmaids;"681251695637172224";https://twitter.com/LoElizabeth1989/status/681251695637172224
HeadAndBrain;2015-12-27 18:05;0;0;"California Officials Report Uptick in Cases of Norovirus http:// snip.ly/wzZl highly contagious and usually triggers vomiting & diarrhea";;;;"681249484286902275";https://twitter.com/HeadAndBrain/status/681249484286902275
DrWrightHealth;2015-12-27 16:25;0;0;"Agree with Dr. Feola's answer to "I had a onset of Diarrhea and vomiting on Saturday night in the middle of the night..." - http://htap.u...";;;;"681224420002631680";https://twitter.com/DrWrightHealth/status/681224420002631680
dmac_1025;2015-12-27 15:16;9;16;"This #Titans ownership group is like having the flu, food poisoning, vomiting , explosive diarrhea , chicken pox, and a migraine on same day.";;;#Titans;"681207057228394504";https://twitter.com/dmac_1025/status/681207057228394504
ProductConcerns;2015-12-27 15:05;0;0;"California Officials Report Uptick in Cases of Norovirus http:// snip.ly/wzZl highly contagious and usually triggers vomiting & diarrhea";;;;"681204179126190080";https://twitter.com/ProductConcerns/status/681204179126190080
syhrshn;2015-12-27 14:40;0;0;"vomiting or nausea, abdominal pain and cramps, change in vision, diarrhea , seizures/convulsions, memory loss, and fatigue";;;;"681198009556701184";https://twitter.com/syhrshn/status/681198009556701184
Deathstilgoto;2015-12-27 14:34;0;0;"One of the best and worst experiences of my life was having diarrhea and vomiting at the same time.";;;;"681196374709239808";https://twitter.com/Deathstilgoto/status/681196374709239808
